Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分42秒   999     44375   57.43   18.81    0.00    0.00   76.24     0  14237.62      0.00 2737940  173432   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分43秒   999     44375  231.00   59.00    0.00    0.00  290.00     0  62205.00      0.00 2749872  180096   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分44秒   999     44375  272.00   65.00    0.00    0.00  337.00     0 105933.00      0.00 2750220  182472   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分45秒   999     44375  273.00   60.00    0.00    0.00  333.00     0 113547.00      0.00 2752296  180356   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分46秒   999     44375  274.00   70.00    0.00    0.00  344.00     0 115321.00      0.00 2750372  178960   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分47秒   999     44375  268.00   71.00    0.00    0.00  339.00     0 113762.00      0.00 2749032  181312   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分48秒   999     44375  276.00   62.00    0.00    0.00  338.00     0 116582.00      0.00 2741408  175384   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分49秒   999     44375  274.00   62.00    0.00    0.00  336.00     0 113576.00      0.00 2748192  178828   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分50秒   999     44375  275.00   66.00    0.00    0.00  341.00     0 113833.00      0.00 2748416  177944   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分51秒   999     44375  275.00   61.00    0.00    0.00  336.00     0  98330.00      0.00 2741940  173772   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分52秒   999     44375  276.00   64.00    0.00    0.00  340.00     0 103549.00      0.00 2748512  181296   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分53秒   999     44375  271.00   72.00    0.00    0.00  343.00     0 117623.00      0.00 2740604  173352   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分54秒   999     44375  268.00   71.00    0.00    0.00  339.00     0 111047.00      0.00 2750252  173124   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分55秒   999     44375  276.00   61.00    0.00    0.00  337.00     0 114725.00      0.00 2746168  178868   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分56秒   999     44375  273.00   65.00    0.00    0.00  338.00     0 112128.00      0.00 2750748  188224   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分57秒   999     44375  278.00   65.00    0.00    0.00  343.00     0 109082.00      0.00 2750532  177572   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分58秒   999     44375  271.00   67.00    0.00    0.00  338.00     0 108860.00      0.00 2746064  176476   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时40分59秒   999     44375  276.00   67.00    0.00    0.00  343.00     0 105321.00      0.00 2748844  179136   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分00秒   999     44375  281.00   63.00    0.00    0.00  344.00     0 119668.00      0.00 2747548  175504   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分01秒   999     44375  274.00   65.00    0.00    0.00  339.00     0 103290.00      0.00 2749152  182996   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分02秒   999     44375  265.00   69.00    0.00    0.00  334.00     0 100805.00      0.00 2744752  177876   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分03秒   999     44375  270.00   67.00    0.00    0.00  337.00     0 102367.00      0.00 2749088  182176   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分04秒   999     44375  273.00   61.00    0.00    0.00  334.00     0  95265.00      0.00 2750476  180444   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分05秒   999     44375  280.00   60.00    0.00    0.00  340.00     0  99919.00      0.00 2744572  176688   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分06秒   999     44375  267.00   69.00    0.00    0.00  336.00     0 106193.00      0.00 2747692  181636   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分07秒   999     44375  280.00   58.00    0.00    0.00  338.00     0 122070.00      0.00 2744952  181284   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分08秒   999     44375  270.00   65.00    0.00    0.00  335.00     0 115289.00      0.00 2747936  184604   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分09秒   999     44375  272.00   67.00    0.00    0.00  339.00     0 113648.00      0.00 2744748  178504   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分10秒   999     44375  279.00   61.00    0.00    0.00  340.00     0 118967.00      0.00 2743952  171284   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分11秒   999     44375  273.00   66.00    0.00    0.00  339.00     0 121743.00      0.00 2748492  179336   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分12秒   999     44375  268.00   65.00    0.00    0.00  333.00     0 100287.00      0.00 2749564  183528   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分13秒   999     44375  275.00   59.00    0.00    0.00  334.00     0  93350.00      0.00 2745128  180832   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分14秒   999     44375  281.00   60.00    0.00    0.00  341.00     0 101719.00      0.00 2743300  175716   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时41分15秒   999     44375  281.00   62.00    0.00    0.00  343.00     0 101738.00      0.00 2741472  177292   0.54  beam.smp

