Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分19秒   999     69381   24.00    8.00    0.00    0.00   32.00     2   1336.00      0.00 2674708  124672   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分20秒   999     69381  255.00   84.00    0.00    0.00  339.00     2  38151.00      0.00 2713904  155816   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分21秒   999     69381  260.00  113.00    0.00    0.00  373.00     2  12377.00      0.00 2706668  151476   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分22秒   999     69381  263.00  104.00    0.00    0.00  367.00     2   4172.00      0.00 2706380  151208   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分23秒   999     69381  260.00  113.00    0.00    0.00  373.00     2   2821.00      0.00 2707916  152332   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分24秒   999     69381  252.00  115.00    0.00    0.00  367.00     2   2745.00      0.00 2708284  152796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分25秒   999     69381  261.00  107.00    0.00    0.00  368.00     2   2143.00      0.00 2707920  153060   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分26秒   999     69381  258.00  117.00    0.00    0.00  375.00     2   2063.00      0.00 2708800  153276   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分27秒   999     69381  262.00  106.00    0.00    0.00  368.00     2   1409.00      0.00 2707776  152860   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分28秒   999     69381  261.00  104.00    0.00    0.00  365.00     2   1443.00      0.00 2707264  153476   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分29秒   999     69381  249.00  116.00    0.00    0.00  365.00     2   1273.00      0.00 2707776  153828   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分30秒   999     69381  261.00  106.00    0.00    0.00  367.00     2   1527.00      0.00 2707776  152972   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分31秒   999     69381  242.00  125.00    0.00    0.00  367.00     2   1572.00      0.00 2708288  153576   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分32秒   999     69381  257.00  106.00    0.00    0.00  363.00     2   1162.00      0.00 2708048  153668   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分33秒   999     69381  260.00  109.00    0.00    0.00  369.00     2   1474.00      0.00 2707536  152744   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分34秒   999     69381  263.00  103.00    0.00    0.00  366.00     2   1472.00      0.00 2708560  154176   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时10分35秒   999     69381  258.00  106.00    0.00    0.00  364.00     2   1021.00      0.00 2708048  154024   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
