Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分23秒   999     55797   18.00    7.00    0.00    0.00   25.00     2    757.00      0.00 2674532  120824   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分24秒   999     55797  219.00   78.00    0.00    0.00  297.00     2  21125.00      0.00 2709036  148648   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分25秒   999     55797  217.00  100.00    0.00    0.00  317.00     2   3916.00      0.00 2708304  149100   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分26秒   999     55797  232.00   91.00    0.00    0.00  323.00     2   4626.00      0.00 2707968  148296   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分27秒   999     55797  220.00  100.00    0.00    0.00  320.00     2   2688.00      0.00 2707968  148680   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分28秒   999     55797  212.00  112.00    0.00    0.00  324.00     2   2388.00      0.00 2708752  150368   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分29秒   999     55797  221.00  102.00    0.00    0.00  323.00     2   1452.00      0.00 2708752  149772   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分30秒   999     55797  223.00   99.00    0.00    0.00  322.00     2   2054.00      0.00 2709632  150012   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分31秒   999     55797  215.00  107.00    0.00    0.00  322.00     2   1386.00      0.00 2708464  149828   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分32秒   999     55797  226.00   98.00    0.00    0.00  324.00     2   1410.00      0.00 2708464  150176   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分33秒   999     55797  207.00  102.00    0.00    0.00  309.00     2   1023.00      0.00 2707952  149520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分34秒   999     55797  217.00  101.00    0.00    0.00  318.00     2   1335.00      0.00 2709248  150076   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分35秒   999     55797  215.00  110.00    0.00    0.00  325.00     2   1326.00      0.00 2709248  150896   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分36秒   999     55797  217.00  102.00    0.00    0.00  319.00     2    800.00      0.00 2709248  150760   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分37秒   999     55797  220.00  100.00    0.00    0.00  320.00     2    571.00      0.00 2709248  150244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分38秒   999     55797  222.00  101.00    0.00    0.00  323.00     2   1182.00      0.00 2709616  151204   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时27分39秒   999     55797  215.00   98.00    0.00    0.00  313.00     2    872.00      0.00 2710128  151572   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
