Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分13秒   999     95500    4.00    1.00    0.00    0.00    5.00     3    300.00      0.00 2669364  121312   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分14秒   999     95500  228.00   61.00    0.00    0.00  289.00     3  57453.00      0.00 2744204  174312   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分15秒   999     95500  281.00   97.00    0.00    0.00  378.00     3  54459.00      0.00 2747452  175824   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分16秒   999     95500  251.00  124.00    0.00    0.00  375.00     3  16638.00      0.00 2743104  172992   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分17秒   999     95500  256.00  120.00    0.00    0.00  376.00     3   8047.00      0.00 2743008  172872   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分18秒   999     95500  263.00  105.00    0.00    0.00  368.00     3   5773.00      0.00 2741472  174756   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分19秒   999     95500  262.00  105.00    0.00    0.00  367.00     3   3797.00      0.00 2740368  173560   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分20秒   999     95500  266.00  103.00    0.00    0.00  369.00     3   4521.00      0.00 2739344  173468   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分21秒   999     95500  261.00  104.00    0.00    0.00  365.00     3   2706.00      0.00 2734700  172280   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分22秒   999     95500  254.00  107.00    0.00    0.00  361.00     3   3020.00      0.00 2735356  172400   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分23秒   999     95500  247.00  118.00    0.00    0.00  365.00     3   2137.00      0.00 2734748  172212   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分24秒   999     95500  252.00  105.00    0.00    0.00  357.00     3   1570.00      0.00 2732892  170632   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分25秒   999     95500  265.00   97.00    0.00    0.00  362.00     3    996.00      0.00 2731356  170600   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分26秒   999     95500  259.00  101.00    0.00    0.00  360.00     3   2082.00      0.00 2731788  169996   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分27秒   999     95500  259.00  102.00    0.00    0.00  361.00     3   1352.00      0.00 2730908  169516   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分28秒   999     95500  257.00  109.00    0.00    0.00  366.00     3   2365.00      0.00 2732124  170480   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时16分29秒   999     95500  266.00   96.00    0.00    0.00  362.00     3   1202.00      0.00 2731020  170036   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
