Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分16秒   999    133283   37.00    8.00    0.00    0.00   45.00     3    223.00      0.00 2672076  118292   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分17秒   999    133283  178.00   38.00    0.00    0.00  216.00     3  46755.00      0.00 2708648  144864   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分18秒   999    133283  178.00   42.00    0.00    0.00  220.00     3 104306.00      0.00 2711500  146896   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分19秒   999    133283  171.00   48.00    0.00    0.00  219.00     3 106811.00      0.00 2710780  149324   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分20秒   999    133283  173.00   45.00    0.00    0.00  218.00     3 100016.00      0.00 2721316  155156   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分21秒   999    133283  180.00   37.00    0.00    0.00  217.00     3  82741.00      0.00 2722444  162408   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分22秒   999    133283  174.00   41.00    0.00    0.00  215.00     3  82127.00      0.00 2729108  158624   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分23秒   999    133283  178.00   38.00    0.00    0.00  216.00     3  81157.00      0.00 2721520  158720   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分24秒   999    133283  179.00   38.00    0.00    0.00  217.00     3  82581.00      0.00 2720492  155952   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分25秒   999    133283  183.00   40.00    0.00    0.00  223.00     3  80249.00      0.00 2725604  158516   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分26秒   999    133283  173.00   42.00    0.00    0.00  215.00     3  84192.00      0.00 2720996  158756   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分27秒   999    133283  182.00   39.00    0.00    0.00  221.00     3  80412.00      0.00 2721440  155860   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分28秒   999    133283  180.00   38.00    0.00    0.00  218.00     3  82442.00      0.00 2723796  157144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分29秒   999    133283  183.00   35.00    0.00    0.00  218.00     3  82181.00      0.00 2725144  158968   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分30秒   999    133283  184.00   35.00    0.00    0.00  219.00     3  76681.00      0.00 2719968  158104   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分31秒   999    133283  184.00   34.00    0.00    0.00  218.00     3  77293.00      0.00 2726668  158696   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分32秒   999    133283  176.00   42.00    0.00    0.00  218.00     3  87331.00      0.00 2726760  164296   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分33秒   999    133283   62.00   11.00    0.00    0.00   73.00     3  25609.00      0.00 2717372  153104   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分34秒   999    133283   12.00    4.00    0.00    0.00   16.00     3   7811.00      0.00 2750132  178836   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分35秒   999    133283  174.00   47.00    0.00    0.00  221.00     3  38049.00      0.00 2780552  214152   0.66  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分36秒   999    133283  175.00   49.00    0.00    0.00  224.00     3  29126.00      0.00 2766456  202924   0.62  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分37秒   999    133283  173.00   48.00    0.00    0.00  221.00     3  24934.00      0.00 2764292  205056   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分38秒   999    133283  174.00   49.00    0.00    0.00  223.00     3  25895.00      0.00 2774496  212100   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分39秒   999    133283  173.00   48.00    0.00    0.00  221.00     3  24922.00      0.00 2770824  208836   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分40秒   999    133283  170.00   54.00    0.00    0.00  224.00     3  25880.00      0.00 2768492  206556   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分41秒   999    133283  173.00   49.00    0.00    0.00  222.00     3  26406.00      0.00 2774072  210940   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分42秒   999    133283  169.00   53.00    0.00    0.00  222.00     3  23435.00      0.00 2767064  203816   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分43秒   999    133283  170.00   52.00    0.00    0.00  222.00     3  29283.00      0.00 2770008  207348   0.64  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分44秒   999    133283  170.00   51.00    0.00    0.00  221.00     3  26865.00      0.00 2772732  211100   0.65  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分45秒   999    133283  103.00   32.00    0.00    0.00  135.00     3  18538.00      0.00 2767620  205416   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时08分46秒   999    133283    1.00    1.00    0.00    0.00    2.00     3     19.00      0.00 2760648  198348   0.61  beam.smp
