4         Threads
25        Connections per thread
300       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets         8545.80          ---          ---         0.71546         0.74300         0.82300         1.47100         1.53500      8894.99 
Gets        85456.25     85456.25         0.00         0.70268         0.73500         0.79100         1.46300         1.52700     88530.77 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      94002.06     85456.25         0.00         0.70384         0.73500         0.79900         1.46300         1.53500     97425.76 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.343        5.000
SET       0.583       10.000
SET       0.679       15.000
SET       0.695       20.000
SET       0.703       25.000
SET       0.719       30.000
SET       0.727       35.000
SET       0.727       40.000
SET       0.735       45.000
SET       0.743       50.000
SET       0.743       52.500
SET       0.743       55.000
SET       0.751       57.500
SET       0.751       60.000
SET       0.751       62.500
SET       0.751       65.000
SET       0.759       67.500
SET       0.759       70.000
SET       0.759       72.500
SET       0.759       75.000
SET       0.767       76.250
SET       0.767       77.500
SET       0.767       78.750
SET       0.767       80.000
SET       0.767       81.250
SET       0.767       82.500
SET       0.767       83.750
SET       0.775       85.000
SET       0.775       86.250
SET       0.775       87.500
SET       0.775       88.125
SET       0.775       88.750
SET       0.783       89.375
SET       0.783       90.000
SET       0.783       90.625
SET       0.783       91.250
SET       0.783       91.875
SET       0.791       92.500
SET       0.791       93.125
SET       0.799       93.750
SET       0.799       94.062
SET       0.807       94.375
SET       0.815       94.688
SET       0.823       95.000
SET       0.839       95.312
SET       0.863       95.625
SET       0.879       95.938
SET       0.911       96.250
SET       0.943       96.562
SET       0.967       96.875
SET       0.983       97.031
SET       0.999       97.188
SET       1.015       97.344
SET       1.039       97.500
SET       1.111       97.656
SET       1.263       97.812
SET       1.343       97.969
SET       1.375       98.125
SET       1.399       98.281
SET       1.415       98.438
SET       1.423       98.516
SET       1.431       98.594
SET       1.439       98.672
SET       1.447       98.750
SET       1.455       98.828
SET       1.463       98.906
SET       1.471       98.984
SET       1.471       99.062
SET       1.479       99.141
SET       1.479       99.219
SET       1.487       99.258
SET       1.487       99.297
SET       1.487       99.336
SET       1.495       99.375
SET       1.495       99.414
SET       1.495       99.453
SET       1.495       99.492
SET       1.503       99.531
SET       1.503       99.570
SET       1.503       99.609
SET       1.503       99.629
SET       1.503       99.648
SET       1.511       99.668
SET       1.511       99.688
SET       1.511       99.707
SET       1.511       99.727
SET       1.511       99.746
SET       1.519       99.766
SET       1.519       99.785
SET       1.519       99.805
SET       1.519       99.814
SET       1.519       99.824
SET       1.527       99.834
SET       1.527       99.844
SET       1.527       99.854
SET       1.527       99.863
SET       1.527       99.873
SET       1.535       99.883
SET       1.535       99.893
SET       1.535       99.902
SET       1.535       99.907
SET       1.543       99.912
SET       1.543       99.917
SET       1.543       99.922
SET       1.543       99.927
SET       1.551       99.932
SET       1.551       99.937
SET       1.551       99.941
SET       1.559       99.946
SET       1.559       99.951
SET       1.567       99.954
SET       1.567       99.956
SET       1.567       99.958
SET       1.575       99.961
SET       1.575       99.963
SET       1.575       99.966
SET       1.583       99.968
SET       1.583       99.971
SET       1.591       99.973
SET       1.599       99.976
SET       1.599       99.977
SET       1.599       99.978
SET       1.607       99.979
SET       1.607       99.980
SET       1.615       99.982
SET       1.615       99.983
SET       1.615       99.984
SET       1.623       99.985
SET       1.623       99.987
SET       1.631       99.988
SET       1.631       99.988
SET       1.639       99.989
SET       1.639       99.990
SET       1.647       99.990
SET       1.663       99.991
SET       1.671       99.991
SET       1.687       99.992
SET       1.711       99.993
SET       1.751       99.993
SET       1.775       99.994
SET       1.799       99.994
SET       1.831       99.995
SET       1.863       99.995
SET       1.935       99.995
SET       2.079       99.995
SET       2.159       99.996
SET       2.223       99.996
SET       2.255       99.996
SET       2.335       99.997
SET       4.063       99.997
SET       4.063       99.997
SET       4.079       99.997
SET       4.079       99.997
SET       4.127       99.998
SET       4.127       99.998
SET       4.127       99.998
SET       4.831       99.998
SET       6.015       99.998
SET       6.047       99.998
SET       6.047       99.998
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047       99.999
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
SET       6.047      100.000
