Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分15秒   999     72940   36.00    8.00    0.00    0.00   44.00     2   1528.00      0.00 2677516  119532   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分16秒   999     72940  250.00   85.00    0.00    0.00  335.00     2  43979.00      0.00 2738664  159792   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分17秒   999     72940  281.00  100.00    0.00    0.00  381.00     2  86616.00      0.00 2746008  168996   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分18秒   999     72940  273.00  106.00    0.00    0.00  379.00     2   6471.00      0.00 2735908  165524   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分19秒   999     72940  267.00  109.00    0.00    0.00  376.00     2   4158.00      0.00 2735876  164156   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分20秒   999     72940  284.00   92.00    0.00    0.00  376.00     2   3979.00      0.00 2733684  163152   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分21秒   999     72940  275.00  105.00    0.00    0.00  380.00     2   3200.00      0.00 2733364  163116   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分22秒   999     72940  280.00   97.00    0.00    0.00  377.00     2   2723.00      0.00 2733412  162612   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分23秒   999     72940  278.00  101.00    0.00    0.00  379.00     2   1484.00      0.00 2732804  162288   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分24秒   999     72940  275.00  102.00    0.00    0.00  377.00     2   2076.00      0.00 2731844  161572   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分25秒   999     72940  276.00  103.00    0.00    0.00  379.00     2   1425.00      0.00 2731656  161460   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分26秒   999     72940  266.00  111.00    0.00    0.00  377.00     2   1398.00      0.00 2732748  162116   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分27秒   999     72940  270.00  108.00    0.00    0.00  378.00     2    712.00      0.00 2730108  161012   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分28秒   999     72940  275.00  102.00    0.00    0.00  377.00     2    773.00      0.00 2730540  159780   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分29秒   999     72940  279.00   99.00    0.00    0.00  378.00     2    980.00      0.00 2728924  160244   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分30秒   999     72940  273.00  106.00    0.00    0.00  379.00     2    420.00      0.00 2727388  160472   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分31秒   999     72940  269.00  109.00    0.00    0.00  378.00     2    456.00      0.00 2727164  160028   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
