Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分25秒   999     98970    3.00    1.00    0.00    0.00    4.00     3     76.00      0.00 2672356  120400   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分26秒   999     98970   65.00   19.00    0.00    0.00   84.00     3    240.00      0.00 2673124  120832   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分27秒   999     98970   42.00   11.00    0.00    0.00   53.00     3     25.00      0.00 2672536  120420   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分28秒   999     98970   44.00   10.00    0.00    0.00   54.00     3     40.00      0.00 2672536  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分29秒   999     98970   39.00   14.00    0.00    0.00   53.00     3     43.00      0.00 2672392  120424   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分30秒   999     98970   42.00   12.00    0.00    0.00   54.00     3     35.00      0.00 2671440  120012   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分31秒   999     98970   43.00   10.00    0.00    0.00   53.00     3     38.00      0.00 2671440  120012   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分32秒   999     98970   39.00   14.00    0.00    0.00   53.00     3      0.00      0.00 2671440  120012   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分33秒   999     98970   45.00    9.00    0.00    0.00   54.00     3    118.00      0.00 2671440  120036   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分34秒   999     98970   43.00   11.00    0.00    0.00   54.00     3    126.00      0.00 2671952  119992   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分35秒   999     98970   47.00    8.00    0.00    0.00   55.00     3     95.00      0.00 2671952  120376   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分36秒   999     98970   38.00   15.00    0.00    0.00   53.00     3      5.00      0.00 2671952  120376   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分37秒   999     98970   42.00   11.00    0.00    0.00   53.00     3      1.00      0.00 2671952  120376   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分38秒   999     98970   42.00   12.00    0.00    0.00   54.00     3     76.00      0.00 2671952  120632   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分39秒   999     98970   35.00   17.00    0.00    0.00   52.00     3      0.00      0.00 2671952  120632   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分40秒   999     98970   46.00    9.00    0.00    0.00   55.00     3     31.00      0.00 2672464  120632   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时50分41秒   999     98970   35.00   18.00    0.00    0.00   53.00     3      0.00      0.00 2672464  120632   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
