Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分14秒   999    140539   56.00   17.00    0.00    0.00   73.00     1   1256.00      0.00 2674608  123320   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分15秒   999    140539  178.00   35.00    0.00    0.00  213.00     1  56197.00      0.00 2709640  152928   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分16秒   999    140539  185.00   28.00    0.00    0.00  213.00     1  79345.00      0.00 2725672  163256   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分17秒   999    140539  171.00   41.00    0.00    0.00  212.00     1  84622.00      0.00 2723508  157996   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分18秒   999    140539  188.00   26.00    0.00    0.00  214.00     1  82349.00      0.00 2722224  157556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分19秒   999    140539  177.00   35.00    0.00    0.00  212.00     1  83034.00      0.00 2714808  155488   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分20秒   999    140539  180.00   32.00    0.00    0.00  212.00     1  81763.00      0.00 2724640  160008   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分21秒   999    140539  168.00   42.00    0.00    0.00  210.00     1  76087.00      0.00 2727132  158804   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分22秒   999    140539  176.00   36.00    0.00    0.00  212.00     1  85524.00      0.00 2720980  158348   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分23秒   999    140539  175.00   35.00    0.00    0.00  210.00     1  80304.00      0.00 2723324  161092   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分24秒   999    140539  170.00   42.00    0.00    0.00  212.00     1  90413.00      0.00 2725632  159644   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分25秒   999    140539  175.00   37.00    0.00    0.00  212.00     1  78083.00      0.00 2723044  159800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分26秒   999    140539  179.00   37.00    0.00    0.00  216.00     1  83968.00      0.00 2722468  157868   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分27秒   999    140539  177.00   32.00    0.00    0.00  209.00     1  84675.00      0.00 2725316  161352   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分28秒   999    140539  180.00   35.00    0.00    0.00  215.00     1  87254.00      0.00 2724180  157876   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分29秒   999    140539  170.00   39.00    0.00    0.00  209.00     1  79767.00      0.00 2720676  159484   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时57分30秒   999    140539  173.00   37.00    0.00    0.00  210.00     1  83503.00      0.00 2715420  156160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
