id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
warmup,1.002,33941,,33663,0,33012,289,4798,11688,20552,29348,95,1669,4567,10183,15988
warmup,2.000,54477,,54260,0,55112,928,7181,14077,48874,55688,141,7391,8520,12353,19297
warmup,3.000,62999,,63004,0,62897,2748,5192,6104,7566,8659,521,7705,8418,9484,10224
warmup,4.000,63613,,63603,0,63579,2954,5164,5948,7553,9257,334,7643,8210,9190,10010
warmup,5.000,63818,,63818,0,63973,2650,5003,5778,7119,8305,319,7500,8195,9237,10432
warmup,6.000,63519,,63519,0,63462,758,5194,5869,7705,9751,710,7503,8146,9486,10335
warmup,7.000,63820,,63846,0,63893,2381,5120,5862,7066,8577,2080,7566,8342,9383,10375
warmup,8.000,64551,,64525,0,64455,2552,5436,6327,8756,10274,464,7451,8188,9273,10229
warmup,9.000,64209,,64209,0,64259,2087,5318,6121,7817,9688,656,7538,8182,9247,9882
warmup,10.000,62285,,62285,0,62360,2472,5294,6243,7996,9773,2976,7645,8420,9532,10343
warmup,11.000,62675,,62675,0,62563,2464,5388,6201,7685,8724,420,7787,8376,9496,10130
warmup,12.000,61394,,61394,0,61445,1139,5310,6338,8592,10103,894,7656,8310,9580,11788
warmup,13.000,63827,,63827,0,63729,1753,5315,6057,7227,8727,1821,7483,8158,9052,9713
warmup,14.000,64319,,64319,0,64380,2071,5286,6136,7492,8579,3563,7593,8256,9253,9766
warmup,15.000,63258,,63258,0,63265,2579,5387,6359,8426,10105,3285,7669,8391,9561,10618
warmup,16.000,64254,,64254,0,64168,2973,5303,6144,7304,8143,3748,7526,8207,9314,9969
warmup,17.000,63404,,63405,0,63530,1862,5284,5911,7400,8560,3565,7545,8397,9511,10206
warmup,18.000,64426,,64425,0,64426,2407,5065,5763,6891,7993,3574,7648,8244,9334,10042
warmup,19.000,62857,,62857,0,62685,1527,5365,6061,7610,9523,3006,7639,8367,9445,10598
warmup,20.000,62182,,62182,0,62228,2847,5373,6050,7266,8015,3394,7793,8762,9839,10553
warmup,21.000,62630,,62646,0,62476,2401,5437,6261,7429,8712,3582,7700,8664,9710,10411
warmup,22.000,61953,,61937,0,62233,2792,5222,5855,7119,7840,3486,7755,8555,9689,10402
warmup,23.000,62604,,62613,0,62585,2671,5127,5810,7544,8773,3798,7745,8479,9546,10395
warmup,24.000,62155,,62151,0,62055,2463,5058,5714,6858,7770,1283,7775,8614,9674,10344
warmup,25.000,61279,,61274,0,61432,2839,5371,6127,7303,8051,3796,7978,8855,9676,10645
warmup,26.000,61853,,61858,0,61662,2979,5430,6269,7966,10130,4580,7844,8550,9728,10563
