Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分28秒   999    123120    3.00    1.00    0.00    0.00    4.00     3     88.00      0.00 2667072  116272   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分29秒   999    123120   60.00   22.00    0.00    0.00   82.00     3    109.00      0.00 2667072  116528   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分30秒   999    123120   40.00   13.00    0.00    0.00   53.00     3      1.00      0.00 2667072  116528   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分31秒   999    123120   41.00   13.00    0.00    0.00   54.00     3      4.00      0.00 2667072  116528   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分32秒   999    123120   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2667072  116528   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分33秒   999    123120   41.00   13.00    0.00    0.00   54.00     3     23.00      0.00 2667328  116300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分34秒   999    123120   41.00   13.00    0.00    0.00   54.00     3      2.00      0.00 2667328  116300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分35秒   999    123120   43.00   12.00    0.00    0.00   55.00     3      0.00      0.00 2667328  116300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分36秒   999    123120   42.00   12.00    0.00    0.00   54.00     3      0.00      0.00 2667328  116300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分37秒   999    123120   44.00    9.00    0.00    0.00   53.00     3      0.00      0.00 2667328  116300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分38秒   999    123120   42.00   13.00    0.00    0.00   55.00     3     58.00      0.00 2666816  116556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分39秒   999    123120   40.00   13.00    0.00    0.00   53.00     3     31.00      0.00 2667328  116556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分40秒   999    123120   42.00   12.00    0.00    0.00   54.00     3     17.00      0.00 2667328  116556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分41秒   999    123120   38.00   16.00    0.00    0.00   54.00     3      1.00      0.00 2666816  116556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分42秒   999    123120   43.00   13.00    0.00    0.00   56.00     3     38.00      0.00 2667328  116556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分43秒   999    123120   37.00   17.00    0.00    0.00   54.00     3     75.00      0.00 2666816  116308   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分44秒   999    123120   41.00   12.00    0.00    0.00   53.00     3     13.00      0.00 2666816  116308   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
