id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q3-rate50,1.001,22425,,22104,0,22146,122,1351,5363,13966,20579,182,1422,5022,22512,28626
q3-rate50,2.000,25877,,26190,0,26152,120,386,660,9986,16182,220,567,791,5645,18246
q3-rate50,3.000,24000,,24002,0,24003,112,444,625,824,903,229,694,804,952,1044
q3-rate50,4.000,24042,,24022,0,24017,106,414,600,796,961,191,669,785,945,1195
q3-rate50,5.000,24004,,24031,0,24031,139,515,663,832,944,303,725,837,957,1058
q3-rate50,6.000,24021,,23995,0,23999,124,433,613,816,974,234,666,790,977,2504
q3-rate50,7.000,24024,,24027,0,24027,107,373,528,733,830,204,612,729,887,1068
q3-rate50,8.000,23997,,23994,0,24008,122,429,605,785,1054,272,683,794,990,1483
q3-rate50,9.000,23989,,24015,0,23997,113,374,568,794,935,233,615,769,951,1315
q3-rate50,10.000,24041,,24015,0,24028,105,390,580,781,942,233,644,773,946,1812
q3-rate50,11.000,23989,,24013,0,24002,126,484,655,826,1012,309,720,825,954,1123
q3-rate50,12.000,24040,,24016,0,24020,113,478,640,819,931,215,707,822,957,1054
q3-rate50,13.000,24019,,24030,0,24031,129,517,671,820,1140,307,725,826,952,1083
q3-rate50,14.000,23995,,24010,0,24003,119,424,617,825,1258,200,665,816,1020,1693
q3-rate50,15.000,23999,,23999,0,23999,106,321,467,735,1154,206,547,693,911,1945
q3-rate50,16.000,24039,,24013,0,24023,120,410,603,806,907,236,646,783,941,1062
q3-rate50,17.000,24035,,24038,0,24028,121,400,578,781,970,222,640,768,931,1214
q3-rate50,18.000,24000,,23996,0,23997,121,507,655,842,956,304,738,840,975,1086
q3-rate50,19.000,24017,,24031,0,24034,122,463,634,813,953,230,694,808,969,1244
q3-rate50,20.000,24010,,23995,0,23993,111,408,623,818,944,229,662,809,953,1096
q3-rate50,21.000,24021,,24030,0,24028,129,531,682,855,968,291,736,833,968,1136
q3-rate50,22.000,24012,,24031,0,24031,116,529,672,834,1025,270,746,840,982,1778
q3-rate50,23.000,24026,,24023,0,24026,123,491,653,823,916,223,729,829,962,1070
q3-rate50,24.000,24008,,23988,0,24000,130,532,681,849,946,237,733,843,1007,1393
