Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分52秒   999    129313    3.00    1.00    0.00    0.00    4.00     1     47.00      0.00 2670764  121104   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分53秒   999    129313   68.00   14.00    0.00    0.00   82.00     1     59.00      0.00 2670764  121232   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分54秒   999    129313   44.00   12.00    0.00    0.00   56.00     1      0.00      0.00 2670764  121232   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分55秒   999    129313   42.00   11.00    0.00    0.00   53.00     1      1.00      0.00 2670764  121232   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分56秒   999    129313   41.00   13.00    0.00    0.00   54.00     1      0.00      0.00 2670764  121232   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分57秒   999    129313   43.00   11.00    0.00    0.00   54.00     1     68.00      0.00 2670764  121360   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分58秒   999    129313   42.00   10.00    0.00    0.00   52.00     1      0.00      0.00 2670764  121360   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时08分59秒   999    129313   41.00   12.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121360   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分00秒   999    129313   44.00    9.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121360   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分01秒   999    129313   41.00   12.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121360   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分02秒   999    129313   43.00   11.00    0.00    0.00   54.00     1     26.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分03秒   999    129313   38.00   15.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分04秒   999    129313   38.00   15.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分05秒   999    129313   41.00   12.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分06秒   999    129313   43.00   10.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分07秒   999    129313   48.00    6.00    0.00    0.00   54.00     1      9.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时09分08秒   999    129313   40.00   13.00    0.00    0.00   53.00     1      0.00      0.00 2670764  121488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
