Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时59分57秒   999    142068   54.00   16.00    0.00    0.00   70.00     2   1628.00      0.00 2677200  123528   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时59分58秒   999    142068  182.00   31.00    0.00    0.00  213.00     2  55805.00      0.00 2705112  146776   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时59分59秒   999    142068  186.00   30.00    0.00    0.00  216.00     2  83642.00      0.00 2714408  152432   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分00秒   999    142068  183.00   35.00    0.00    0.00  218.00     2  78537.00      0.00 2720448  154776   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分01秒   999    142068  184.00   32.00    0.00    0.00  216.00     2  77553.00      0.00 2720832  159184   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分02秒   999    142068  182.00   36.00    0.00    0.00  218.00     2  89221.00      0.00 2717052  155900   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分03秒   999    142068  176.00   38.00    0.00    0.00  214.00     2  86689.00      0.00 2719880  158000   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分04秒   999    142068  178.00   34.00    0.00    0.00  212.00     2  90059.00      0.00 2725192  161532   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分05秒   999    142068  177.00   37.00    0.00    0.00  214.00     2  88558.00      0.00 2717160  155780   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分06秒   999    142068  179.00   33.00    0.00    0.00  212.00     2  82996.00      0.00 2726240  160116   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分07秒   999    142068  180.00   33.00    0.00    0.00  213.00     2  80204.00      0.00 2720036  156908   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分08秒   999    142068  181.00   36.00    0.00    0.00  217.00     2  83550.00      0.00 2723096  163472   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分09秒   999    142068  174.00   43.00    0.00    0.00  217.00     2  76808.00      0.00 2720456  157404   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分10秒   999    142068  180.00   38.00    0.00    0.00  218.00     2  81580.00      0.00 2720356  157704   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分11秒   999    142068  180.00   37.00    0.00    0.00  217.00     2  84369.00      0.00 2719392  158552   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分12秒   999    142068  179.00   37.00    0.00    0.00  216.00     2  77261.00      0.00 2718836  158588   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时00分13秒   999    142068  175.00   35.00    0.00    0.00  210.00     2  78834.00      0.00 2721396  157408   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
