Linux 6.6.30+ (kylin) 	2026年07月13日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分22秒   999    132995   10.00    7.00    0.00    0.00   17.00     0    140.00      0.00 2670576  122740   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分23秒   999    132995   54.00   17.00    0.00    0.00   71.00     0    151.00      0.00 2670576  122648   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分24秒   999    132995   41.00   12.00    0.00    0.00   53.00     0    183.00      0.00 2670576  122612   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分25秒   999    132995   44.00   10.00    0.00    0.00   54.00     0     33.00      0.00 2670576  122612   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分26秒   999    132995   42.00   11.00    0.00    0.00   53.00     0     36.00      0.00 2670576  122612   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分27秒   999    132995   41.00   13.00    0.00    0.00   54.00     0    250.00      0.00 2670648  123156   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分28秒   999    132995   44.00   10.00    0.00    0.00   54.00     0     15.00      0.00 2670136  123156   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分29秒   999    132995   43.00   10.00    0.00    0.00   53.00     0      0.00      0.00 2670136  123156   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分30秒   999    132995   38.00   15.00    0.00    0.00   53.00     0      0.00      0.00 2670136  123156   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分31秒   999    132995   44.00   10.00    0.00    0.00   54.00     0     23.00      0.00 2670136  123156   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分32秒   999    132995   41.00   13.00    0.00    0.00   54.00     0    125.00      0.00 2670648  123144   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分33秒   999    132995   41.00   12.00    0.00    0.00   53.00     0     42.00      0.00 2670648  123144   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分34秒   999    132995   42.00   12.00    0.00    0.00   54.00     0     30.00      0.00 2670648  123144   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分35秒   999    132995   41.00   13.00    0.00    0.00   54.00     0     35.00      0.00 2670648  123144   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分36秒   999    132995   41.00   13.00    0.00    0.00   54.00     0     37.00      0.00 2670648  123144   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分37秒   999    132995   44.00   10.00    0.00    0.00   54.00     0     55.00      0.00 2670648  123400   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时13分38秒   999    132995   41.00   12.00    0.00    0.00   53.00     0      0.00      0.00 2670648  123400   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
