Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分27秒   999    107832   53.00   16.00    0.00    0.00   69.00     1    748.00      0.00 2669972  118276   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分28秒   999    107832  179.00   37.00    0.00    0.00  216.00     1  56895.00      0.00 2706612  148140   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分29秒   999    107832  168.00   48.00    0.00    0.00  216.00     1  79884.00      0.00 2712148  155624   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分30秒   999    107832  171.00   44.00    0.00    0.00  215.00     1  81625.00      0.00 2720396  160544   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分31秒   999    107832  168.00   45.00    0.00    0.00  213.00     1  82693.00      0.00 2723068  159080   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分32秒   999    107832  177.00   37.00    0.00    0.00  214.00     1  87111.00      0.00 2723244  158684   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分33秒   999    107832  175.00   41.00    0.00    0.00  216.00     1  86067.00      0.00 2717632  155300   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分34秒   999    107832  178.00   36.00    0.00    0.00  214.00     1  84930.00      0.00 2724704  162736   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分35秒   999    107832  174.00   42.00    0.00    0.00  216.00     1  91223.00      0.00 2722904  157996   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分36秒   999    107832  176.00   36.00    0.00    0.00  212.00     1  79185.00      0.00 2713576  154880   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分37秒   999    107832  176.00   39.00    0.00    0.00  215.00     1  83002.00      0.00 2717492  155180   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分38秒   999    107832  170.00   43.00    0.00    0.00  213.00     1  81437.00      0.00 2723376  158288   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分39秒   999    107832  179.00   35.00    0.00    0.00  214.00     1  87444.00      0.00 2719804  156536   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分40秒   999    107832  179.00   40.00    0.00    0.00  219.00     1  82373.00      0.00 2717472  157860   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分41秒   999    107832  171.00   40.00    0.00    0.00  211.00     1  83229.00      0.00 2715204  156404   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分42秒   999    107832  177.00   40.00    0.00    0.00  217.00     1  92933.00      0.00 2719208  156720   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分43秒   999    107832  181.00   38.00    0.00    0.00  219.00     1  90198.00      0.00 2717488  158576   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
