Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分41秒   999    107462    2.00    1.00    0.00    0.00    3.00     0    355.00      0.00 2670556  118504   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分42秒   999    107462   60.00   15.00    0.00    0.00   75.00     0    557.00      0.00 2672604  119560   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分43秒   999    107462   46.00   11.00    0.00    0.00   57.00     0      0.00      0.00 2671580  119072   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分44秒   999    107462   45.00    9.00    0.00    0.00   54.00     0      1.00      0.00 2670556  118724   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分45秒   999    107462   44.00   11.00    0.00    0.00   55.00     0      1.00      0.00 2670556  118724   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分46秒   999    107462   43.00   12.00    0.00    0.00   55.00     0    124.00      0.00 2670556  118484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分47秒   999    107462   41.00   13.00    0.00    0.00   54.00     0      0.00      0.00 2670556  118484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分48秒   999    107462   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2670556  118484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分49秒   999    107462   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2670556  118484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分50秒   999    107462   47.00    8.00    0.00    0.00   55.00     0      0.00      0.00 2670556  118484   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分51秒   999    107462   47.00    8.00    0.00    0.00   55.00     0     79.00      0.00 2670556  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分52秒   999    107462   47.00    7.00    0.00    0.00   54.00     0     22.00      0.00 2671068  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分53秒   999    107462   41.00   14.00    0.00    0.00   55.00     0      0.00      0.00 2670556  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分54秒   999    107462   43.00   12.00    0.00    0.00   55.00     0      0.00      0.00 2670556  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分55秒   999    107462   47.00    9.00    0.00    0.00   56.00     0      0.00      0.00 2670556  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分56秒   999    107462   46.00    9.00    0.00    0.00   55.00     0     33.00      0.00 2671068  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时20分57秒   999    107462   45.00   11.00    0.00    0.00   56.00     0      0.00      0.00 2671068  118868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
