Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分51秒   999    147344   49.00   14.00    0.00    0.00   63.00     1    596.00      0.00 2673792  120972   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分52秒   999    147344  174.00   36.00    0.00    0.00  210.00     1  57398.00      0.00 2706728  144048   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分53秒   999    147344  170.00   40.00    0.00    0.00  210.00     1  79953.00      0.00 2713604  148904   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分54秒   999    147344  170.00   45.00    0.00    0.00  215.00     1  82644.00      0.00 2713972  150848   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分55秒   999    147344  164.00   45.00    0.00    0.00  209.00     1  82275.00      0.00 2727400  159920   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分56秒   999    147344  169.00   37.00    0.00    0.00  206.00     1  82837.00      0.00 2725840  157616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分57秒   999    147344  163.00   44.00    0.00    0.00  207.00     1  87841.00      0.00 2726344  159376   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分58秒   999    147344  165.00   42.00    0.00    0.00  207.00     1  81810.00      0.00 2725660  156788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时25分59秒   999    147344  168.00   40.00    0.00    0.00  208.00     1  84446.00      0.00 2721540  154928   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分00秒   999    147344  168.00   36.00    0.00    0.00  204.00     1  81836.00      0.00 2718024  155944   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分01秒   999    147344  171.00   39.00    0.00    0.00  210.00     1  77013.00      0.00 2716760  154764   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分02秒   999    147344  171.00   40.00    0.00    0.00  211.00     1  79520.00      0.00 2724320  157908   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分03秒   999    147344  163.00   44.00    0.00    0.00  207.00     1  77147.00      0.00 2724128  158712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分04秒   999    147344  165.00   43.00    0.00    0.00  208.00     1  76506.00      0.00 2724580  158140   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分05秒   999    147344  171.00   33.00    0.00    0.00  204.00     1  73202.00      0.00 2724508  156884   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分06秒   999    147344  171.00   39.00    0.00    0.00  210.00     1  88443.00      0.00 2727788  159052   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时26分07秒   999    147344  166.00   40.00    0.00    0.00  206.00     1  80035.00      0.00 2719772  154072   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
