block_id,task_index,mode_label,cpu_target,freq_before_khz,freq_after_khz,thermal_before_mc,thermal_after_mc,thermal_detail_before,thermal_detail_after,reject_reason,schema_version,mode,touch,page_size,pages,run_index,op_count,setup_elapsed_ns,setup_minor_faults_delta,elapsed_ns,timed_minor_faults_delta,cpu_before,cpu_after,status
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,0,1,2965372,1024,673218,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,1,1,3015218,1024,514405,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,2,1,3004760,1024,468831,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,3,1,2436890,1024,383300,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,4,1,2495809,1024,411540,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,5,1,2530883,1024,446533,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,6,1,2504842,1024,342977,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,7,1,2190267,1024,328288,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,8,1,2223389,1024,333659,0,4,4,ok
1,1,nvhe,4,578000,1795000,36000,37000,BIG=35000|MID=35000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31260|charging_therm=32663|,BIG=37000|MID=36000|usb_pwr_therm=29145|btmspkr_therm=29168|disp_therm=29012|north_therm=30303|soc_therm=32462|battery=29800|battery_cycle=5|dc-mains=33000|usbc-therm-adc=330|max77779fg=29800|LITTLE=35000|soc=0|smpl_gm=0|vdroop1=0|batoilo=0|batoilo2=0|batt_vs=29792|mdis_morepower=0|thb_hda=51|cp_on_chip_0=33000|cp_on_chip_1=34000|G3D=34000|cp_on_chip_2=35000|cp_on_chip_3=33000|cp_on_chip_4=33000|rf2_therm=31000|rf1_therm=32000|ISP=33000|TPU=34000|AUR=34000|rfpa_therm=30971|quiet_therm=31282|charging_therm=32707|,ok,1,batched,touched,4096,1024,9,1,2139852,1024,359782,0,4,4,ok
