Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分19秒   999     94830    2.97    0.99    0.00    0.00    3.96     0     51.49      0.00 2668252  118324   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分20秒   999     94830   63.00   18.00    0.00    0.00   81.00     0    372.00      0.00 2670376  119156   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分21秒   999     94830   44.00   11.00    0.00    0.00   55.00     0      1.00      0.00 2669352  118572   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分22秒   999     94830   41.00   14.00    0.00    0.00   55.00     0     62.00      0.00 2669352  118436   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分23秒   999     94830   44.00   12.00    0.00    0.00   56.00     0     78.00      0.00 2669352  118308   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分24秒   999     94830   43.00   14.00    0.00    0.00   57.00     0    182.00      0.00 2669276  118820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分25秒   999     94830   40.00   15.00    0.00    0.00   55.00     0      0.00      0.00 2669276  118820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分26秒   999     94830   44.00   10.00    0.00    0.00   54.00     0      0.00      0.00 2669276  118820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分27秒   999     94830   35.00   20.00    0.00    0.00   55.00     0      0.00      0.00 2669276  118820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分28秒   999     94830   42.00   14.00    0.00    0.00   56.00     0      0.00      0.00 2669276  118820   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分29秒   999     94830   46.00    8.00    0.00    0.00   54.00     0     58.00      0.00 2669276  118588   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分30秒   999     94830   44.00   12.00    0.00    0.00   56.00     0    129.00      0.00 2669276  118716   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分31秒   999     94830   40.00   15.00    0.00    0.00   55.00     0     78.00      0.00 2669788  118716   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分32秒   999     94830   38.00   16.00    0.00    0.00   54.00     0     60.00      0.00 2669276  118716   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分33秒   999     94830   40.00   15.00    0.00    0.00   55.00     0     76.00      0.00 2669276  118844   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分34秒   999     94830   42.00   14.00    0.00    0.00   56.00     0     86.00      0.00 2669276  118972   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时32分35秒   999     94830   45.00   11.00    0.00    0.00   56.00     0     13.00      0.00 2669276  118972   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
