Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分21秒   999    115404   32.00   12.00    0.00    0.00   44.00     3   1204.00      0.00 2674760  122488   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分22秒   999    115404  258.00   72.00    0.00    0.00  330.00     3  62672.00      0.00 2726452  163124   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分23秒   999    115404  273.00  105.00    0.00    0.00  378.00     3  46241.00      0.00 2720808  158440   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分24秒   999    115404  268.00  107.00    0.00    0.00  375.00     3   4909.00      0.00 2720056  158628   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分25秒   999    115404  267.00  111.00    0.00    0.00  378.00     3   3731.00      0.00 2719304  156924   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分26秒   999    115404  266.00  109.00    0.00    0.00  375.00     3   4191.00      0.00 2723784  159236   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分27秒   999    115404  264.00  113.00    0.00    0.00  377.00     3   2082.00      0.00 2722608  157752   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分28秒   999    115404  273.00  104.00    0.00    0.00  377.00     3   2914.00      0.00 2722092  156616   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分29秒   999    115404  279.00   98.00    0.00    0.00  377.00     3   2284.00      0.00 2721772  156056   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分30秒   999    115404  266.00  110.00    0.00    0.00  376.00     3   2402.00      0.00 2719576  154348   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分31秒   999    115404  264.00  113.00    0.00    0.00  377.00     3   1690.00      0.00 2715540  154692   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分32秒   999    115404  265.00  111.00    0.00    0.00  376.00     3   1288.00      0.00 2715028  154052   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分33秒   999    115404  262.00  115.00    0.00    0.00  377.00     3   1105.00      0.00 2714516  153276   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分34秒   999    115404  267.00  111.00    0.00    0.00  378.00     3   1750.00      0.00 2715028  153444   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分35秒   999    115404  270.00  106.00    0.00    0.00  376.00     3   1851.00      0.00 2715540  154412   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分36秒   999    115404  279.00   96.00    0.00    0.00  375.00     3   1228.00      0.00 2714964  153924   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时55分37秒   999    115404  274.00  102.00    0.00    0.00  376.00     3   1110.00      0.00 2714868  153652   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
