Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分41秒   999    106353   59.00   12.00    0.00    0.00   71.00     3   1167.00      0.00 2673804  123452   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分42秒   999    106353  179.00   35.00    0.00    0.00  214.00     3  52128.00      0.00 2716596  154976   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分43秒   999    106353  180.00   39.00    0.00    0.00  219.00     3  75132.00      0.00 2718272  157704   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分44秒   999    106353  181.00   38.00    0.00    0.00  219.00     3  71750.00      0.00 2717412  158640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分45秒   999    106353  177.00   35.00    0.00    0.00  212.00     3  77950.00      0.00 2718532  157908   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分46秒   999    106353  187.00   31.00    0.00    0.00  218.00     3  70533.00      0.00 2718164  162428   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分47秒   999    106353  177.00   37.00    0.00    0.00  214.00     3  78383.00      0.00 2723188  163296   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分48秒   999    106353  178.00   36.00    0.00    0.00  214.00     3  74447.00      0.00 2713564  158728   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分49秒   999    106353  184.00   34.00    0.00    0.00  218.00     3  81816.00      0.00 2716776  159348   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分50秒   999    106353  179.00   34.00    0.00    0.00  213.00     3  76080.00      0.00 2721912  157104   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分51秒   999    106353  173.00   43.00    0.00    0.00  216.00     3  76097.00      0.00 2716012  158220   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分52秒   999    106353  178.00   37.00    0.00    0.00  215.00     3  79291.00      0.00 2719348  159448   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分53秒   999    106353  175.00   39.00    0.00    0.00  214.00     3  82638.00      0.00 2719036  158884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分54秒   999    106353  178.00   37.00    0.00    0.00  215.00     3  80802.00      0.00 2718100  157992   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分55秒   999    106353  176.00   36.00    0.00    0.00  212.00     3  75877.00      0.00 2723700  158684   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分56秒   999    106353  178.00   40.00    0.00    0.00  218.00     3  78725.00      0.00 2722012  162940   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时38分57秒   999    106353  168.00   37.00    0.00    0.00  205.00     3  71853.00      0.00 2717728  159316   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
