Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分17秒   999    112314   20.00    5.00    0.00    0.00   25.00     0    490.00      0.00 2669704  115916   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分18秒   999    112314  272.00   85.00    0.00    0.00  357.00     0  86323.00      0.00 2725072  153932   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分19秒   999    112314  275.00  102.00    0.00    0.00  377.00     0  35017.00      0.00 2733880  164128   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分20秒   999    112314  262.00  115.00    0.00    0.00  377.00     0  13667.00      0.00 2733544  164828   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分21秒   999    112314  266.00  111.00    0.00    0.00  377.00     0  11616.00      0.00 2732792  164340   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分22秒   999    112314  271.00  104.00    0.00    0.00  375.00     0   5906.00      0.00 2732392  165016   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分23秒   999    112314  268.00  109.00    0.00    0.00  377.00     0   4954.00      0.00 2733192  165552   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分24秒   999    112314  271.00  104.00    0.00    0.00  375.00     0   4243.00      0.00 2732312  164144   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分25秒   999    112314  275.00  102.00    0.00    0.00  377.00     0   5569.00      0.00 2731288  163928   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分26秒   999    112314  268.00  107.00    0.00    0.00  375.00     0   4712.00      0.00 2731208  163540   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分27秒   999    112314  270.00  106.00    0.00    0.00  376.00     0   4754.00      0.00 2729592  162452   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分28秒   999    112314  272.00  103.00    0.00    0.00  375.00     0   3496.00      0.00 2729592  162768   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分29秒   999    112314  260.00  115.00    0.00    0.00  375.00     0   3334.00      0.00 2728056  162576   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分30秒   999    112314  263.00  111.00    0.00    0.00  374.00     0   3446.00      0.00 2728488  162736   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分31秒   999    112314  271.00  104.00    0.00    0.00  375.00     0   2166.00      0.00 2726292  161016   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分32秒   999    112314  268.00  108.00    0.00    0.00  376.00     0   4352.00      0.00 2722796  158000   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时35分33秒   999    112314  272.00  102.00    0.00    0.00  374.00     0   2119.00      0.00 2722428  158272   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
