Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分19秒   999    113520   53.00   17.00    0.00    0.00   70.00     1   2726.00      0.00 2683012  124900   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分20秒   999    113520  170.00   42.00    0.00    0.00  212.00     1  67850.00      0.00 2721884  152148   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分21秒   999    113520  173.00   42.00    0.00    0.00  215.00     1  89348.00      0.00 2721972  152960   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分22秒   999    113520  182.00   36.00    0.00    0.00  218.00     1  91629.00      0.00 2716556  152000   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分23秒   999    113520  171.00   47.00    0.00    0.00  218.00     1  87313.00      0.00 2719540  155568   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分24秒   999    113520  178.00   41.00    0.00    0.00  219.00     1  90868.00      0.00 2720956  156420   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分25秒   999    113520  186.00   30.00    0.00    0.00  216.00     1  88263.00      0.00 2721208  154532   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分26秒   999    113520  184.00   33.00    0.00    0.00  217.00     1  83059.00      0.00 2720880  152652   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分27秒   999    113520  170.00   45.00    0.00    0.00  215.00     1  90603.00      0.00 2720628  153420   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分28秒   999    113520  187.00   35.00    0.00    0.00  222.00     1  92118.00      0.00 2724012  158888   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分29秒   999    113520  175.00   39.00    0.00    0.00  214.00     1  93909.00      0.00 2720552  152368   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分30秒   999    113520  177.00   35.00    0.00    0.00  212.00     1  89164.00      0.00 2722888  152784   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分31秒   999    113520  176.00   38.00    0.00    0.00  214.00     1  84980.00      0.00 2723520  151852   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分32秒   999    113520  178.00   36.00    0.00    0.00  214.00     1  93242.00      0.00 2725536  156412   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分33秒   999    113520  183.00   35.00    0.00    0.00  218.00     1  93751.00      0.00 2715600  150696   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分34秒   999    113520  184.00   32.00    0.00    0.00  216.00     1  83371.00      0.00 2717572  150340   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时33分35秒   999    113520  172.00   29.00    0.00    0.00  201.00     1  77179.00      0.00 2717436  152380   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
