Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分38秒   999     93167   25.00   11.00    0.00    0.00   36.00     1   1148.00      0.00 2677952  122588   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分39秒   999     93167  229.00   90.00    0.00    0.00  319.00     1  20112.00      0.00 2720124  153744   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分40秒   999     93167  224.00  109.00    0.00    0.00  333.00     1   7530.00      0.00 2718248  153504   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分41秒   999     93167  217.00  110.00    0.00    0.00  327.00     1   4598.00      0.00 2719128  153648   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分42秒   999     93167  225.00  102.00    0.00    0.00  327.00     1   3260.00      0.00 2718376  153888   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分43秒   999     93167  214.00  115.00    0.00    0.00  329.00     1   3048.00      0.00 2718136  155108   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分44秒   999     93167  220.00  110.00    0.00    0.00  330.00     1   2624.00      0.00 2718648  154568   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分45秒   999     93167  226.00  106.00    0.00    0.00  332.00     1   2784.00      0.00 2719160  154964   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分46秒   999     93167  229.00  106.00    0.00    0.00  335.00     1   2582.00      0.00 2718264  155236   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分47秒   999     93167  227.00  102.00    0.00    0.00  329.00     1   1864.00      0.00 2717388  153660   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分48秒   999     93167  223.00  104.00    0.00    0.00  327.00     1   1618.00      0.00 2717388  154736   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分49秒   999     93167  216.00  112.00    0.00    0.00  328.00     1   1427.00      0.00 2718412  153804   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分50秒   999     93167  229.00  101.00    0.00    0.00  330.00     1   1578.00      0.00 2717660  154104   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分51秒   999     93167  219.00  106.00    0.00    0.00  325.00     1   1058.00      0.00 2718028  154468   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分52秒   999     93167  235.00   95.00    0.00    0.00  330.00     1   1275.00      0.00 2718540  154912   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分53秒   999     93167  227.00  107.00    0.00    0.00  334.00     1   1313.00      0.00 2719052  155800   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
22时27分54秒   999     93167  226.00  104.00    0.00    0.00  330.00     1   1204.00      0.00 2718540  154784   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
