Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分49秒   999    129953   58.00   11.00    0.00    0.00   69.00     0   1191.00      0.00 2674464  122844   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分50秒   999    129953  185.00   30.00    0.00    0.00  215.00     0  56620.00      0.00 2706568  146496   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分51秒   999    129953  177.00   39.00    0.00    0.00  216.00     0  88235.00      0.00 2718092  157228   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分52秒   999    129953  176.00   44.00    0.00    0.00  220.00     0 106287.00      0.00 2715216  159296   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分53秒   999    129953  181.00   34.00    0.00    0.00  215.00     0  92130.00      0.00 2719128  153556   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分54秒   999    129953  184.00   36.00    0.00    0.00  220.00     0  91977.00      0.00 2718392  157756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分55秒   999    129953  183.00   36.00    0.00    0.00  219.00     0  93744.00      0.00 2721628  159264   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分56秒   999    129953  168.00   46.00    0.00    0.00  214.00     0  91136.00      0.00 2717484  154836   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分57秒   999    129953  174.00   39.00    0.00    0.00  213.00     0  94444.00      0.00 2715828  157648   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分58秒   999    129953  179.00   40.00    0.00    0.00  219.00     0  91163.00      0.00 2726740  161520   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时02分59秒   999    129953  182.00   34.00    0.00    0.00  216.00     0  82820.00      0.00 2730024  162240   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分00秒   999    129953  179.00   40.00    0.00    0.00  219.00     0  89279.00      0.00 2716488  157204   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分01秒   999    129953  169.00   47.00    0.00    0.00  216.00     0  87285.00      0.00 2726076  158536   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分02秒   999    129953  175.00   41.00    0.00    0.00  216.00     0  92522.00      0.00 2721440  158080   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分03秒   999    129953  184.00   36.00    0.00    0.00  220.00     0  92370.00      0.00 2723348  161208   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分04秒   999    129953  182.00   37.00    0.00    0.00  219.00     0  90438.00      0.00 2725320  159936   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分05秒   999    129953  170.00   46.00    0.00    0.00  216.00     0  90270.00      0.00 2717000  157636   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分06秒   999    129953   72.00   18.00    0.00    0.00   90.00     0  36871.00      0.00 2715192  156724   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分07秒   999    129953    3.00    2.00    0.00    0.00    5.00     0   2364.00      0.00 2726328  163868   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分08秒   999    129953  164.00   46.00    0.00    0.00  210.00     0  37687.00      0.00 2765932  206528   0.63  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时03分09秒   999    129953  172.00   47.00    0.00    0.00  219.00     0  32818.00      0.00 2768260  209616   0.64  beam.smp

