4         Threads
25        Connections per thread
360       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        46970.47          ---          ---         0.49324         0.43900         0.80700         1.15900         1.52700     48889.71 
Gets        46970.33     46970.33         0.00         0.49283         0.43900         0.79900         1.13500         1.51900     48660.22 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      93940.79     46970.33         0.00         0.49304         0.43900         0.80700         1.14300         1.52700     97549.92 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.231        5.000
SET       0.319       10.000
SET       0.327       15.000
SET       0.335       20.000
SET       0.335       25.000
SET       0.343       30.000
SET       0.343       35.000
SET       0.359       40.000
SET       0.399       45.000
SET       0.439       50.000
SET       0.455       52.500
SET       0.479       55.000
SET       0.503       57.500
SET       0.519       60.000
SET       0.535       62.500
SET       0.567       65.000
SET       0.607       67.500
SET       0.639       70.000
SET       0.671       72.500
SET       0.679       75.000
SET       0.687       76.250
SET       0.687       77.500
SET       0.687       78.750
SET       0.695       80.000
SET       0.695       81.250
SET       0.695       82.500
SET       0.703       83.750
SET       0.703       85.000
SET       0.703       86.250
SET       0.711       87.500
SET       0.711       88.125
SET       0.711       88.750
SET       0.719       89.375
SET       0.719       90.000
SET       0.719       90.625
SET       0.727       91.250
SET       0.735       91.875
SET       0.751       92.500
SET       0.775       93.125
SET       0.783       93.750
SET       0.791       94.062
SET       0.799       94.375
SET       0.799       94.688
SET       0.807       95.000
SET       0.815       95.312
SET       0.823       95.625
SET       0.823       95.938
SET       0.839       96.250
SET       0.847       96.562
SET       0.871       96.875
SET       0.887       97.031
SET       0.903       97.188
SET       0.919       97.344
SET       0.935       97.500
SET       0.943       97.656
SET       0.959       97.812
SET       0.967       97.969
SET       0.975       98.125
SET       0.983       98.281
SET       0.999       98.438
SET       0.999       98.516
SET       1.015       98.594
SET       1.023       98.672
SET       1.047       98.750
SET       1.079       98.828
SET       1.119       98.906
SET       1.151       98.984
SET       1.183       99.062
SET       1.215       99.141
SET       1.271       99.219
SET       1.295       99.258
SET       1.319       99.297
SET       1.327       99.336
SET       1.343       99.375
SET       1.343       99.414
SET       1.351       99.453
SET       1.359       99.492
SET       1.367       99.531
SET       1.367       99.570
SET       1.375       99.609
SET       1.383       99.629
SET       1.383       99.648
SET       1.383       99.668
SET       1.391       99.688
SET       1.391       99.707
SET       1.399       99.727
SET       1.399       99.746
SET       1.407       99.766
SET       1.407       99.785
SET       1.415       99.805
SET       1.415       99.814
SET       1.423       99.824
SET       1.423       99.834
SET       1.431       99.844
SET       1.439       99.854
SET       1.447       99.863
SET       1.463       99.873
SET       1.487       99.883
SET       1.511       99.893
SET       1.535       99.902
SET       1.543       99.907
SET       1.551       99.912
SET       1.559       99.917
SET       1.559       99.922
SET       1.567       99.927
SET       1.575       99.932
SET       1.583       99.937
SET       1.591       99.941
SET       1.591       99.946
SET       1.599       99.951
SET       1.607       99.954
SET       1.607       99.956
SET       1.607       99.958
SET       1.615       99.961
SET       1.615       99.963
SET       1.623       99.966
SET       1.631       99.968
SET       1.631       99.971
SET       1.639       99.973
SET       1.647       99.976
SET       1.647       99.977
SET       1.655       99.978
SET       1.655       99.979
SET       1.663       99.980
SET       1.671       99.982
SET       1.679       99.983
SET       1.679       99.984
SET       1.687       99.985
SET       1.695       99.987
SET       1.703       99.988
SET       1.711       99.988
SET       1.711       99.989
SET       1.719       99.990
SET       1.727       99.990
SET       1.735       99.991
SET       1.743       99.991
SET       1.751       99.992
SET       1.759       99.993
SET       1.767       99.993
SET       1.775       99.994
SET       1.783       99.994
SET       1.791       99.995
SET       1.799       99.995
SET       1.807       99.995
SET       1.815       99.995
SET       1.823       99.996
SET       1.831       99.996
SET       1.847       99.996
SET       1.863       99.997
SET       1.887       99.997
SET       1.895       99.997
SET       1.903       99.997
SET       1.919       99.997
SET       1.927       99.998
SET       1.935       99.998
SET       1.943       99.998
SET       1.951       99.998
SET       1.967       99.998
SET       2.007       99.998
SET       2.079       99.998
SET       2.111       99.999
SET       2.191       99.999
SET       2.239       99.999
SET       2.351       99.999
SET       2.639       99.999
SET       2.943       99.999
SET       3.007       99.999
SET       3.039       99.999
SET      68.607       99.999
SET      69.119       99.999
SET      69.119       99.999
SET      69.119       99.999
SET      69.631       99.999
SET      69.631       99.999
SET      73.727       99.999
SET      74.239       99.999
SET      74.751      100.000
SET      74.751      100.000
SET      74.751      100.000
SET      75.263      100.000
SET      75.263      100.000
SET      75.775      100.000
SET      75.775      100.000
SET      75.775      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
SET     168.959      100.000
