Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时33分56秒   999    118891   26.00   11.00    0.00    0.00   37.00     0   1973.00      0.00 2684400  124480   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时33分57秒   999    118891  290.00   81.00    0.00    0.00  371.00     0  72954.00      0.00 2722388  156144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时33分58秒   999    118891  274.00  104.00    0.00    0.00  378.00     0  30350.00      0.00 2720664  155204   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时33分59秒   999    118891  278.00  100.00    0.00    0.00  378.00     0   5378.00      0.00 2718440  154312   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分00秒   999    118891  272.00  106.00    0.00    0.00  378.00     0   3842.00      0.00 2717380  155228   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分01秒   999    118891  269.00  108.00    0.00    0.00  377.00     0   2074.00      0.00 2715764  154432   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分02秒   999    118891  275.00  104.00    0.00    0.00  379.00     0   1496.00      0.00 2716580  155072   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分03秒   999    118891  272.00  107.00    0.00    0.00  379.00     0   1189.00      0.00 2716020  155108   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分04秒   999    118891  266.00  111.00    0.00    0.00  377.00     0   1442.00      0.00 2715876  155052   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分05秒   999    118891  271.00  105.00    0.00    0.00  376.00     0   2012.00      0.00 2720228  157332   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分06秒   999    118891  273.00  105.00    0.00    0.00  378.00     0   1465.00      0.00 2715440  155220   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分07秒   999    118891  266.00  112.00    0.00    0.00  378.00     0    735.00      0.00 2715440  153780   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分08秒   999    118891  266.00  110.00    0.00    0.00  376.00     0   1640.00      0.00 2714928  154496   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分09秒   999    118891  273.00  105.00    0.00    0.00  378.00     0   1028.00      0.00 2714928  154572   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分10秒   999    118891  274.00  105.00    0.00    0.00  379.00     0    851.00      0.00 2714416  153904   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分11秒   999    118891  267.00  110.00    0.00    0.00  377.00     0   1072.00      0.00 2715952  155504   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时34分12秒   999    118891  272.00  106.00    0.00    0.00  378.00     0    458.00      0.00 2715952  155448   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
