Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分10秒   999    130042   50.00   14.00    0.00    0.00   64.00     0    534.00      0.00 2671504  115408   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分11秒   999    130042  173.00   37.00    0.00    0.00  210.00     0  50926.00      0.00 2712592  147064   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分12秒   999    130042  172.00   40.00    0.00    0.00  212.00     0  85328.00      0.00 2721368  152832   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分13秒   999    130042  176.00   36.00    0.00    0.00  212.00     0  82948.00      0.00 2722336  152324   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分14秒   999    130042  176.00   42.00    0.00    0.00  218.00     0  81880.00      0.00 2717120  150520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分15秒   999    130042  173.00   40.00    0.00    0.00  213.00     0  90718.00      0.00 2718740  152664   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分16秒   999    130042  178.00   38.00    0.00    0.00  216.00     0  85215.00      0.00 2720680  153416   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分17秒   999    130042  184.00   31.00    0.00    0.00  215.00     0  81637.00      0.00 2722068  153484   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分18秒   999    130042  175.00   36.00    0.00    0.00  211.00     0  87906.00      0.00 2718660  150160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分19秒   999    130042  170.00   45.00    0.00    0.00  215.00     0  86769.00      0.00 2723564  152552   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分20秒   999    130042  180.00   33.00    0.00    0.00  213.00     0  79824.00      0.00 2727500  151624   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分21秒   999    130042  178.00   38.00    0.00    0.00  216.00     0  74332.00      0.00 2721212  153708   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分22秒   999    130042  179.00   38.00    0.00    0.00  217.00     0  76522.00      0.00 2718620  150440   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分23秒   999    130042  176.00   39.00    0.00    0.00  215.00     0  79898.00      0.00 2718512  150644   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分24秒   999    130042  182.00   33.00    0.00    0.00  215.00     0  79372.00      0.00 2726896  156112   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分25秒   999    130042  168.00   41.00    0.00    0.00  209.00     0  72166.00      0.00 2723300  154776   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时39分26秒   999    130042  175.00   41.00    0.00    0.00  216.00     0  85567.00      0.00 2722100  152264   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
