Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分49秒   999    142128   56.00   16.00    0.00    0.00   72.00     1    665.00      0.00 2674020  123000   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分50秒   999    142128  188.00   30.00    0.00    0.00  218.00     1  54813.00      0.00 2718628  156200   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分51秒   999    142128  183.00   33.00    0.00    0.00  216.00     1  78597.00      0.00 2721100  160612   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分52秒   999    142128  184.00   33.00    0.00    0.00  217.00     1  78141.00      0.00 2718776  157336   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分53秒   999    142128  180.00   38.00    0.00    0.00  218.00     1  73603.00      0.00 2721352  158112   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分54秒   999    142128  178.00   36.00    0.00    0.00  214.00     1  73920.00      0.00 2717796  156376   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分55秒   999    142128  182.00   33.00    0.00    0.00  215.00     1  78042.00      0.00 2723068  158932   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分56秒   999    142128  178.00   33.00    0.00    0.00  211.00     1  76374.00      0.00 2719084  158204   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分57秒   999    142128  179.00   36.00    0.00    0.00  215.00     1  72387.00      0.00 2721568  158640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分58秒   999    142128  178.00   39.00    0.00    0.00  217.00     1  77930.00      0.00 2722188  158084   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时11分59秒   999    142128  183.00   33.00    0.00    0.00  216.00     1  76760.00      0.00 2721364  156852   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分00秒   999    142128  176.00   36.00    0.00    0.00  212.00     1  82465.00      0.00 2725832  159600   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分01秒   999    142128  178.00   34.00    0.00    0.00  212.00     1  79039.00      0.00 2720920  159372   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分02秒   999    142128  176.00   39.00    0.00    0.00  215.00     1  74513.00      0.00 2721220  157532   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分03秒   999    142128  179.00   35.00    0.00    0.00  214.00     1  77865.00      0.00 2731524  167364   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分04秒   999    142128  176.00   39.00    0.00    0.00  215.00     1  79686.00      0.00 2724512  164240   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时12分05秒   999    142128  180.00   32.00    0.00    0.00  212.00     1  76282.00      0.00 2720428  159420   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
