Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分47秒   999    137451   53.00   11.00    0.00    0.00   64.00     2    312.00      0.00 2669720  116380   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分48秒   999    137451  174.00   38.00    0.00    0.00  212.00     2  54040.00      0.00 2720828  151356   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分49秒   999    137451  173.00   42.00    0.00    0.00  215.00     2  89087.00      0.00 2724732  155980   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分50秒   999    137451  180.00   33.00    0.00    0.00  213.00     2  94402.00      0.00 2714136  152624   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分51秒   999    137451  180.00   35.00    0.00    0.00  215.00     2 100396.00      0.00 2724376  155696   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分52秒   999    137451  177.00   38.00    0.00    0.00  215.00     2  81672.00      0.00 2722416  160840   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分53秒   999    137451  170.00   40.00    0.00    0.00  210.00     2  87461.00      0.00 2723480  154028   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分54秒   999    137451  186.00   32.00    0.00    0.00  218.00     2  88541.00      0.00 2719256  155740   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时51分55秒   999    137451  172.00   37.00    0.00    0.00  209.00     2  82942.00      0.00 2719968  155096   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
