Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分37秒   999    101016    3.00    1.00    0.00    0.00    4.00     1     28.00      0.00 2668104  121424   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分38秒   999    101016   50.00   11.00    0.00    0.00   61.00     1    164.00      0.00 2669128  121680   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分39秒   999    101016   56.00   17.00    0.00    0.00   73.00     1    101.00      0.00 2669128  121648   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分40秒   999    101016   41.00   11.00    0.00    0.00   52.00     1     55.00      0.00 2668616  121500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分41秒   999    101016   43.00   10.00    0.00    0.00   53.00     1     24.00      0.00 2668616  121500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分42秒   999    101016   42.00   11.00    0.00    0.00   53.00     1    153.00      0.00 2669896  121624   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分43秒   999    101016   43.00   10.00    0.00    0.00   53.00     1     76.00      0.00 2669896  121620   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分44秒   999    101016   45.00    8.00    0.00    0.00   53.00     1     92.00      0.00 2669896  121620   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分45秒   999    101016   43.00   11.00    0.00    0.00   54.00     1     83.00      0.00 2669896  121620   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分46秒   999    101016   40.00   13.00    0.00    0.00   53.00     1     73.00      0.00 2669896  121620   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分47秒   999    101016   43.00   11.00    0.00    0.00   54.00     1     75.00      0.00 2669896  121876   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分48秒   999    101016   44.00    9.00    0.00    0.00   53.00     1     10.00      0.00 2669896  121876   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分49秒   999    101016   44.00    9.00    0.00    0.00   53.00     1      0.00      0.00 2669896  121876   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分50秒   999    101016   42.00   11.00    0.00    0.00   53.00     1      0.00      0.00 2669896  121876   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分51秒   999    101016   42.00   12.00    0.00    0.00   54.00     1     12.00      0.00 2669896  122004   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分52秒   999    101016   42.00   11.00    0.00    0.00   53.00     1     11.00      0.00 2669384  122132   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时58分53秒   999    101016   44.00    9.00    0.00    0.00   53.00     1      0.00      0.00 2669384  122132   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
