Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分16秒   999    121029    3.00    1.00    0.00    0.00    4.00     2     54.00      0.00 2669308  117692   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分17秒   999    121029   62.00   19.00    0.00    0.00   81.00     2    132.00      0.00 2669820  117800   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分18秒   999    121029   42.00   12.00    0.00    0.00   54.00     2      7.00      0.00 2669308  117800   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分19秒   999    121029   37.00   16.00    0.00    0.00   53.00     2      0.00      0.00 2668356  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分20秒   999    121029   45.00    9.00    0.00    0.00   54.00     2      0.00      0.00 2668356  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分21秒   999    121029   41.00   13.00    0.00    0.00   54.00     2     48.00      0.00 2668868  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分22秒   999    121029   42.00   12.00    0.00    0.00   54.00     2     16.00      0.00 2668868  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分23秒   999    121029   40.00   12.00    0.00    0.00   52.00     2     24.00      0.00 2668868  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分24秒   999    121029   44.00    9.00    0.00    0.00   53.00     2     29.00      0.00 2668868  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分25秒   999    121029   45.00    9.00    0.00    0.00   54.00     2     22.00      0.00 2668868  117552   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分26秒   999    121029   41.00   13.00    0.00    0.00   54.00     2     38.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分27秒   999    121029   41.00   13.00    0.00    0.00   54.00     2     16.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分28秒   999    121029   43.00   10.00    0.00    0.00   53.00     2     17.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分29秒   999    121029   42.00   11.00    0.00    0.00   53.00     2     11.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分30秒   999    121029   42.00   11.00    0.00    0.00   53.00     2     26.00      0.00 2668868  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分31秒   999    121029   42.00   14.00    0.00    0.00   56.00     2     43.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时43分32秒   999    121029   41.00   12.00    0.00    0.00   53.00     2      0.00      0.00 2668356  117084   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
