Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分04秒   999     95780   50.00   16.00    0.00    0.00   66.00     2   2972.00      0.00 2682244  128984   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分05秒   999     95780  255.00  105.00    0.00    0.00  360.00     2  11552.00      0.00 2707984  150780   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分06秒   999     95780  268.00  105.00    0.00    0.00  373.00     2  13558.00      0.00 2709240  151592   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分07秒   999     95780  270.00  101.00    0.00    0.00  371.00     2   4735.00      0.00 2710680  152208   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分08秒   999     95780  261.00  111.00    0.00    0.00  372.00     2   3469.00      0.00 2711400  153296   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分09秒   999     95780  264.00  108.00    0.00    0.00  372.00     2   2381.00      0.00 2711768  153580   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分10秒   999     95780  268.00  100.00    0.00    0.00  368.00     2    916.00      0.00 2711672  154040   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分11秒   999     95780  259.00  106.00    0.00    0.00  365.00     2    800.00      0.00 2711432  153648   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分12秒   999     95780  270.00   98.00    0.00    0.00  368.00     2    931.00      0.00 2710776  153608   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分13秒   999     95780  258.00  111.00    0.00    0.00  369.00     2    846.00      0.00 2711560  153796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分14秒   999     95780  270.00   99.00    0.00    0.00  369.00     2    781.00      0.00 2709980  152204   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分15秒   999     95780  264.00  102.00    0.00    0.00  366.00     2    724.00      0.00 2709980  152556   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分16秒   999     95780  259.00  110.00    0.00    0.00  369.00     2    659.00      0.00 2709228  152240   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分17秒   999     95780  258.00  104.00    0.00    0.00  362.00     2    718.00      0.00 2709740  152556   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分18秒   999     95780  257.00  107.00    0.00    0.00  364.00     2    462.00      0.00 2709228  152288   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分19秒   999     95780  265.00  104.00    0.00    0.00  369.00     2    667.00      0.00 2710764  152896   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时04分20秒   999     95780  258.00  106.00    0.00    0.00  364.00     2    905.00      0.00 2710252  153424   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
