Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分31秒   999     80700    3.00    2.00    0.00    0.00    5.00     2    256.00      0.00 2674236  119208   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分32秒   999     80700  160.00   42.00    0.00    0.00  202.00     2  41394.00      0.00 2742272  166912   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分33秒   999     80700  248.00  107.00    0.00    0.00  355.00     2  34368.00      0.00 2747480  171460   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分34秒   999     80700  226.00  116.00    0.00    0.00  342.00     2   6355.00      0.00 2743820  168548   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分35秒   999     80700  224.00  108.00    0.00    0.00  332.00     2   3377.00      0.00 2742556  169044   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分36秒   999     80700  233.00  101.00    0.00    0.00  334.00     2   3881.00      0.00 2743948  170720   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分37秒   999     80700  227.00  107.00    0.00    0.00  334.00     2   1889.00      0.00 2742748  169272   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分38秒   999     80700  227.00  108.00    0.00    0.00  335.00     2   1645.00      0.00 2741724  169724   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分39秒   999     80700  227.00  103.00    0.00    0.00  330.00     2   2227.00      0.00 2740260  169600   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分40秒   999     80700  235.00  100.00    0.00    0.00  335.00     2   1427.00      0.00 2739156  168480   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分41秒   999     80700  237.00   96.00    0.00    0.00  333.00     2   1846.00      0.00 2739220  168568   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分42秒   999     80700  226.00  107.00    0.00    0.00  333.00     2   1650.00      0.00 2738340  167124   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分43秒   999     80700  227.00  106.00    0.00    0.00  333.00     2   1606.00      0.00 2738260  166720   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分44秒   999     80700  236.00   94.00    0.00    0.00  330.00     2   1673.00      0.00 2736356  167444   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分45秒   999     80700  233.00   95.00    0.00    0.00  328.00     2   1351.00      0.00 2736276  166096   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分46秒   999     80700  230.00  102.00    0.00    0.00  332.00     2   1281.00      0.00 2735476  167520   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05时11分47秒   999     80700  227.00  104.00    0.00    0.00  331.00     2    884.00      0.00 2734524  166092   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
