Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分05秒   999    120024    3.00    0.00    0.00    0.00    3.00     1     42.00      0.00 2670728  120740   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分06秒   999    120024   45.00   11.00    0.00    0.00   56.00     1    125.00      0.00 2671752  120868   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分07秒   999    120024   59.00   18.00    0.00    0.00   77.00     1     48.00      0.00 2670728  120700   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分08秒   999    120024   45.00    9.00    0.00    0.00   54.00     1      0.00      0.00 2669776  120228   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分09秒   999    120024   40.00   15.00    0.00    0.00   55.00     1      0.00      0.00 2669776  120228   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分10秒   999    120024   43.00   12.00    0.00    0.00   55.00     1    111.00      0.00 2670800  120356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分11秒   999    120024   41.00   13.00    0.00    0.00   54.00     1     24.00      0.00 2670800  120356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分12秒   999    120024   43.00   11.00    0.00    0.00   54.00     1      0.00      0.00 2670288  120356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分13秒   999    120024   42.00   13.00    0.00    0.00   55.00     1     10.00      0.00 2670288  120356   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分14秒   999    120024   43.00   10.00    0.00    0.00   53.00     1     90.00      0.00 2670288  120612   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分15秒   999    120024   37.00   17.00    0.00    0.00   54.00     1     61.00      0.00 2670288  120272   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分16秒   999    120024   45.00    9.00    0.00    0.00   54.00     1      0.00      0.00 2670288  120272   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分17秒   999    120024   43.00   12.00    0.00    0.00   55.00     1      0.00      0.00 2670288  120272   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分18秒   999    120024   43.00   10.00    0.00    0.00   53.00     1      0.00      0.00 2670288  120272   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分19秒   999    120024   42.00   13.00    0.00    0.00   55.00     1     73.00      0.00 2670288  120388   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分20秒   999    120024   41.00   13.00    0.00    0.00   54.00     1     38.00      0.00 2670800  120388   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分21秒   999    120024   43.00   11.00    0.00    0.00   54.00     1      0.00      0.00 2670800  120388   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
