Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分30秒   999     89537   18.00    6.00    0.00    0.00   24.00     1   1027.00      0.00 2674996  122564   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分31秒   999     89537  227.00   81.00    0.00    0.00  308.00     1  19750.00      0.00 2717124  153564   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分32秒   999     89537  224.00  107.00    0.00    0.00  331.00     1   7963.00      0.00 2717636  154060   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分33秒   999     89537  216.00  104.00    0.00    0.00  320.00     1   4924.00      0.00 2717016  154736   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分34秒   999     89537  227.00   94.00    0.00    0.00  321.00     1   4252.00      0.00 2715992  153916   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分35秒   999     89537  228.00   93.00    0.00    0.00  321.00     1   4663.00      0.00 2716360  154768   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分36秒   999     89537  220.00  106.00    0.00    0.00  326.00     1   2999.00      0.00 2717896  156688   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分37秒   999     89537  222.00   96.00    0.00    0.00  318.00     1   2632.00      0.00 2716360  155032   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分38秒   999     89537  227.00   93.00    0.00    0.00  320.00     1   3640.00      0.00 2715996  155256   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分39秒   999     89537  221.00  100.00    0.00    0.00  321.00     1   3847.00      0.00 2716124  154772   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分40秒   999     89537  222.00  100.00    0.00    0.00  322.00     1   2126.00      0.00 2716636  155780   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分41秒   999     89537  219.00  100.00    0.00    0.00  319.00     1   1434.00      0.00 2716124  155488   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分42秒   999     89537  219.00  103.00    0.00    0.00  322.00     1   1639.00      0.00 2717516  155208   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分43秒   999     89537  228.00   86.00    0.00    0.00  314.00     1   1708.00      0.00 2715980  155080   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分44秒   999     89537  214.00  103.00    0.00    0.00  317.00     1   1159.00      0.00 2717004  156808   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分45秒   999     89537  228.00   90.00    0.00    0.00  318.00     1   2028.00      0.00 2717664  157264   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时21分46秒   999     89537  217.00  100.00    0.00    0.00  317.00     1   1131.00      0.00 2717152  157092   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
