Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分39秒   999     76804   16.00   11.00    0.00    0.00   27.00     0    547.00      0.00 2672788  116268   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分40秒   999     76804  288.00   78.00    0.00    0.00  366.00     0  98323.00      0.00 2768488  184596   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分41秒   999     76804  288.00   92.00    0.00    0.00  380.00     0  53693.00      0.00 2764640  185320   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分42秒   999     76804  272.00  104.00    0.00    0.00  376.00     0   5565.00      0.00 2762448  182392   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分43秒   999     76804  268.00  110.00    0.00    0.00  378.00     0   5466.00      0.00 2760392  181228   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分44秒   999     76804  274.00  102.00    0.00    0.00  376.00     0   4782.00      0.00 2759064  180152   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分45秒   999     76804  274.00  103.00    0.00    0.00  377.00     0   3401.00      0.00 2758336  180308   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分46秒   999     76804  263.00  115.00    0.00    0.00  378.00     0   2805.00      0.00 2756088  176976   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分47秒   999     76804  275.00  103.00    0.00    0.00  378.00     0   2732.00      0.00 2754616  176344   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分48秒   999     76804  268.00  109.00    0.00    0.00  377.00     0   1655.00      0.00 2754024  175764   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分49秒   999     76804  273.00  106.00    0.00    0.00  379.00     0   2044.00      0.00 2751972  173820   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分50秒   999     76804  262.00  114.00    0.00    0.00  376.00     0   2845.00      0.00 2750212  172592   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分51秒   999     76804  264.00  114.00    0.00    0.00  378.00     0   2454.00      0.00 2749620  171056   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分52秒   999     76804  269.00  109.00    0.00    0.00  378.00     0   2989.00      0.00 2748012  170332   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分53秒   999     76804  272.00  107.00    0.00    0.00  379.00     0   1591.00      0.00 2745964  168712   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分54秒   999     76804  278.00  100.00    0.00    0.00  378.00     0   2236.00      0.00 2746908  168944   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时27分55秒   999     76804  261.00  115.00    0.00    0.00  376.00     0   1655.00      0.00 2746828  169244   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
