Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分32秒   999    105299   53.00   18.00    0.00    0.00   71.00     0     30.00      0.00 2679408  122444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分33秒   999    105299  176.00   35.00    0.00    0.00  211.00     0  48397.00      0.00 2731096  157332   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分34秒   999    105299  174.00   42.00    0.00    0.00  216.00     0  84151.00      0.00 2735524  165888   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分35秒   999    105299  176.00   34.00    0.00    0.00  210.00     0  78109.00      0.00 2730748  160836   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分36秒   999    105299  175.00   36.00    0.00    0.00  211.00     0  90713.00      0.00 2732176  163176   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分37秒   999    105299  180.00   31.00    0.00    0.00  211.00     0  84106.00      0.00 2730792  159152   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分38秒   999    105299  174.00   34.00    0.00    0.00  208.00     0  82969.00      0.00 2729188  163104   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分39秒   999    105299  178.00   34.00    0.00    0.00  212.00     0  80777.00      0.00 2730308  160628   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分40秒   999    105299  173.00   39.00    0.00    0.00  212.00     0  81248.00      0.00 2729764  162948   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分41秒   999    105299  180.00   32.00    0.00    0.00  212.00     0  84536.00      0.00 2734372  162256   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分42秒   999    105299  171.00   38.00    0.00    0.00  209.00     0  82597.00      0.00 2733492  162080   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分43秒   999    105299  171.00   41.00    0.00    0.00  212.00     0  79416.00      0.00 2732980  164464   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分44秒   999    105299  175.00   38.00    0.00    0.00  213.00     0  88787.00      0.00 2722904  160448   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分45秒   999    105299  178.00   35.00    0.00    0.00  213.00     0  84846.00      0.00 2726748  158952   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分46秒   999    105299  174.00   37.00    0.00    0.00  211.00     0  85586.00      0.00 2733484  160732   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分47秒   999    105299  177.00   35.00    0.00    0.00  212.00     0  90216.00      0.00 2729740  160464   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分48秒   999    105299  180.00   35.00    0.00    0.00  215.00     0  80575.00      0.00 2740760  166460   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
