Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分53秒   999     78634   32.00   11.00    0.00    0.00   43.00     3    955.00      0.00 2675976  119588   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分54秒   999     78634  223.00   83.00    0.00    0.00  306.00     3  25536.00      0.00 2721244  155064   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分55秒   999     78634  224.00  115.00    0.00    0.00  339.00     3   6806.00      0.00 2720316  154432   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分56秒   999     78634  222.00  113.00    0.00    0.00  335.00     3   5091.00      0.00 2718924  154024   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分57秒   999     78634  234.00  101.00    0.00    0.00  335.00     3   4968.00      0.00 2717900  154052   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分58秒   999     78634  227.00  108.00    0.00    0.00  335.00     3   4366.00      0.00 2720828  156152   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时14分59秒   999     78634  220.00  110.00    0.00    0.00  330.00     3   3000.00      0.00 2718780  154696   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分00秒   999     78634  230.00  108.00    0.00    0.00  338.00     3   4172.00      0.00 2719564  155472   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分01秒   999     78634  238.00   95.00    0.00    0.00  333.00     3   2968.00      0.00 2720236  155876   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分02秒   999     78634  226.00  107.00    0.00    0.00  333.00     3   1744.00      0.00 2719580  155920   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分03秒   999     78634  220.00  109.00    0.00    0.00  329.00     3   1474.00      0.00 2718192  155928   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分04秒   999     78634  220.00  106.00    0.00    0.00  326.00     3   1262.00      0.00 2719216  156244   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分05秒   999     78634  233.00  102.00    0.00    0.00  335.00     3   1691.00      0.00 2718704  156092   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分06秒   999     78634  215.00  112.00    0.00    0.00  327.00     3   1584.00      0.00 2719120  155980   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分07秒   999     78634  230.00  100.00    0.00    0.00  330.00     3    950.00      0.00 2719488  156300   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分08秒   999     78634  224.00  108.00    0.00    0.00  332.00     3    954.00      0.00 2720272  157256   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时15分09秒   999     78634  227.00  105.00    0.00    0.00  332.00     3    678.00      0.00 2719248  156660   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
