Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分06秒   999     80014    1.00    3.00    0.00    0.00    4.00     2    213.00      0.00 2668384  121396   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分07秒   999     80014  221.00   64.00    0.00    0.00  285.00     2  51447.00      0.00 2745144  179228   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分08秒   999     80014  280.00   96.00    0.00    0.00  376.00     2  49902.00      0.00 2737256  175900   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分09秒   999     80014  265.00  112.00    0.00    0.00  377.00     2   6098.00      0.00 2736856  176080   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分10秒   999     80014  278.00  100.00    0.00    0.00  378.00     2   3118.00      0.00 2736760  176036   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分11秒   999     80014  262.00  116.00    0.00    0.00  378.00     2   2079.00      0.00 2734608  175308   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分12秒   999     80014  272.00  106.00    0.00    0.00  378.00     2   2880.00      0.00 2733912  174464   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分13秒   999     80014  264.00  113.00    0.00    0.00  377.00     2   3106.00      0.00 2732376  174644   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分14秒   999     80014  276.00  101.00    0.00    0.00  377.00     2   2549.00      0.00 2730808  173380   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分15秒   999     80014  263.00  116.00    0.00    0.00  379.00     2   2091.00      0.00 2732776  173912   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分16秒   999     80014  275.00  103.00    0.00    0.00  378.00     2   2744.00      0.00 2729020  171972   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分17秒   999     80014  272.00  106.00    0.00    0.00  378.00     2   3151.00      0.00 2729164  172452   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分18秒   999     80014  269.00  109.00    0.00    0.00  378.00     2   2137.00      0.00 2727372  170708   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分19秒   999     80014  263.00  113.00    0.00    0.00  376.00     2   2095.00      0.00 2727180  170528   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分20秒   999     80014  278.00   99.00    0.00    0.00  377.00     2   1341.00      0.00 2726076  169288   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分21秒   999     80014  277.00   99.00    0.00    0.00  376.00     2   1153.00      0.00 2724956  168792   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时59分22秒   999     80014  266.00  112.00    0.00    0.00  378.00     2    616.00      0.00 2726124  168812   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
