Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分22秒   999     90897   26.00    9.00    0.00    0.00   35.00     1    751.00      0.00 2675032  120480   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分23秒   999     90897  244.00  104.00    0.00    0.00  348.00     1  16507.00      0.00 2708052  144080   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分24秒   999     90897  227.00  110.00    0.00    0.00  337.00     1   5505.00      0.00 2707568  143396   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分25秒   999     90897  232.00  102.00    0.00    0.00  334.00     1   4716.00      0.00 2707716  143924   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分26秒   999     90897  228.00  100.00    0.00    0.00  328.00     1   3111.00      0.00 2708280  144300   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分27秒   999     90897  230.00   98.00    0.00    0.00  328.00     1   2455.00      0.00 2707624  145140   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分28秒   999     90897  222.00  108.00    0.00    0.00  330.00     1   2657.00      0.00 2708648  145284   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分29秒   999     90897  225.00  104.00    0.00    0.00  329.00     1   2806.00      0.00 2708136  143096   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分30秒   999     90897  226.00  101.00    0.00    0.00  327.00     1   2416.00      0.00 2707624  144568   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分31秒   999     90897  221.00  108.00    0.00    0.00  329.00     1   2220.00      0.00 2707992  145012   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分32秒   999     90897  221.00  107.00    0.00    0.00  328.00     1   2815.00      0.00 2707480  144564   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分33秒   999     90897  221.00  109.00    0.00    0.00  330.00     1   2143.00      0.00 2707896  144680   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分34秒   999     90897  231.00   98.00    0.00    0.00  329.00     1   2680.00      0.00 2707384  144672   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分35秒   999     90897  224.00  102.00    0.00    0.00  326.00     1   3003.00      0.00 2708044  145136   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分36秒   999     90897  217.00  110.00    0.00    0.00  327.00     1   2140.00      0.00 2707680  145760   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分37秒   999     90897  229.00   97.00    0.00    0.00  326.00     1   1211.00      0.00 2707524  145632   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时33分38秒   999     90897  232.00   96.00    0.00    0.00  328.00     1   1413.00      0.00 2707524  145340   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
