Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分20秒   999     83715    8.00    1.00    0.00    0.00    9.00     3    122.00      0.00 2672336  117600   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分21秒   999     83715  272.00   75.00    0.00    0.00  347.00     3  45355.00      0.00 2719068  152816   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分22秒   999     83715  257.00  116.00    0.00    0.00  373.00     3   5699.00      0.00 2714644  150648   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分23秒   999     83715  258.00  104.00    0.00    0.00  362.00     3   2652.00      0.00 2714280  150580   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分24秒   999     83715  250.00  119.00    0.00    0.00  369.00     3   3250.00      0.00 2716088  151916   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分25秒   999     83715  253.00  107.00    0.00    0.00  360.00     3    970.00      0.00 2714920  151520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分26秒   999     83715  250.00  113.00    0.00    0.00  363.00     3   1376.00      0.00 2715432  152232   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分27秒   999     83715  252.00  114.00    0.00    0.00  366.00     3    711.00      0.00 2714920  151540   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分28秒   999     83715  266.00   98.00    0.00    0.00  364.00     3    666.00      0.00 2715432  151596   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分29秒   999     83715  262.00  100.00    0.00    0.00  362.00     3   1157.00      0.00 2714860  151212   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分30秒   999     83715  260.00  106.00    0.00    0.00  366.00     3   1047.00      0.00 2713324  150048   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分31秒   999     83715  256.00  104.00    0.00    0.00  360.00     3   1092.00      0.00 2713836  150732   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分32秒   999     83715  261.00  103.00    0.00    0.00  364.00     3    791.00      0.00 2712812  149904   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分33秒   999     83715  252.00  111.00    0.00    0.00  363.00     3   1505.00      0.00 2715372  150800   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分34秒   999     83715  260.00  104.00    0.00    0.00  364.00     3   1271.00      0.00 2713836  150020   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分35秒   999     83715  252.00  109.00    0.00    0.00  361.00     3   1075.00      0.00 2713836  150464   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时35分36秒   999     83715  244.00  115.00    0.00    0.00  359.00     3    809.00      0.00 2714348  150292   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
