id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q5-drain,1.001,,,,,82319,17622960,17816426,17918796,18031002,18083012,,,,,
q5-drain,2.000,,,,,90619,17145447,17374721,17507973,17594872,17619210,,,,,
q5-drain,3.000,,,,,89645,16703157,16927127,17030131,17123650,17139560,,,,,
q5-drain,4.000,,,,,91153,16190305,16436303,16572335,16682293,16693896,,,,,
q5-drain,5.000,,,,,90202,15715524,15957465,16066607,16170384,16190680,,,,,
q5-drain,6.000,,,,,78010,15470721,15578894,15634556,15697824,15713422,,,,,
q5-drain,7.000,,,,,91135,14972559,15230377,15350846,15436193,15459961,,,,,
q5-drain,8.000,,,,,90078,14489501,14733543,14853343,14948411,14970416,,,,,
q5-drain,9.000,,,,,90538,14011261,14267706,14364818,14468331,14482829,,,,,
q5-drain,10.000,,,,,90830,13507396,13749092,13894302,13978497,14001913,,,,,
q5-drain,11.000,,,,,90112,13030743,13270525,13393137,13490084,13509469,,,,,
q5-drain,12.000,,,,,25835,12886347,12970692,13004834,13028730,13035426,,,,,
