Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分10秒   999     85673    4.00    0.00    0.00    0.00    4.00     0    147.00      0.00 2669460  118540   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分11秒   999     85673  232.00   68.00    0.00    0.00  300.00     0  68413.00      0.00 2726692  161332   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分12秒   999     85673  271.00  104.00    0.00    0.00  375.00     0  33907.00      0.00 2733016  167652   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分13秒   999     85673  263.00  102.00    0.00    0.00  365.00     0   6382.00      0.00 2730452  164820   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分14秒   999     85673  260.00  102.00    0.00    0.00  362.00     0   5393.00      0.00 2728968  164872   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分15秒   999     85673  263.00  107.00    0.00    0.00  370.00     0   3438.00      0.00 2728044  163996   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分16秒   999     85673  266.00   98.00    0.00    0.00  364.00     0   3119.00      0.00 2726940  163840   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分17秒   999     85673  249.00  112.00    0.00    0.00  361.00     0   3475.00      0.00 2727132  163716   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分18秒   999     85673  248.00  112.00    0.00    0.00  360.00     0   2422.00      0.00 2726472  162656   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分19秒   999     85673  256.00  106.00    0.00    0.00  362.00     0   2665.00      0.00 2725512  161944   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分20秒   999     85673  237.00  120.00    0.00    0.00  357.00     0   1392.00      0.00 2725800  162392   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分21秒   999     85673  253.00  102.00    0.00    0.00  355.00     0    989.00      0.00 2724184  161236   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分22秒   999     85673  247.00  108.00    0.00    0.00  355.00     0   1517.00      0.00 2724616  160936   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分23秒   999     85673  254.00  101.00    0.00    0.00  355.00     0    970.00      0.00 2723592  162148   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分24秒   999     85673  246.00  108.00    0.00    0.00  354.00     0    662.00      0.00 2721976  160624   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分25秒   999     85673  249.00  108.00    0.00    0.00  357.00     0   1077.00      0.00 2719488  159976   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时41分26秒   999     85673  250.00  106.00    0.00    0.00  356.00     0   1149.00      0.00 2721536  160916   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
