Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时26分58秒   999    137442   53.00   15.00    0.00    0.00   68.00     3   4611.00      0.00 2687044  131768   0.40  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时26分59秒   999    137442  192.00   29.00    0.00    0.00  221.00     3  74420.00      0.00 2704388  147788   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分00秒   999    137442  175.00   41.00    0.00    0.00  216.00     3  90584.00      0.00 2708656  146244   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分01秒   999    137442  180.00   38.00    0.00    0.00  218.00     3  93374.00      0.00 2707308  147864   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分02秒   999    137442  184.00   31.00    0.00    0.00  215.00     3  89519.00      0.00 2705592  147568   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分03秒   999    137442  193.00   29.00    0.00    0.00  222.00     3  85285.00      0.00 2723200  158832   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分04秒   999    137442  176.00   41.00    0.00    0.00  217.00     3  75087.00      0.00 2714360  155056   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分05秒   999    137442  183.00   36.00    0.00    0.00  219.00     3  89082.00      0.00 2720232  156796   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分06秒   999    137442  187.00   35.00    0.00    0.00  222.00     3  86878.00      0.00 2720040  154676   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分07秒   999    137442  179.00   40.00    0.00    0.00  219.00     3  82999.00      0.00 2719136  151664   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分08秒   999    137442  182.00   38.00    0.00    0.00  220.00     3  89898.00      0.00 2724424  158436   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分09秒   999    137442  179.00   39.00    0.00    0.00  218.00     3  85791.00      0.00 2720124  156216   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分10秒   999    137442  181.00   38.00    0.00    0.00  219.00     3  78471.00      0.00 2721248  157352   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分11秒   999    137442  189.00   32.00    0.00    0.00  221.00     3  76952.00      0.00 2716808  155116   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分12秒   999    137442  183.00   36.00    0.00    0.00  219.00     3  93403.00      0.00 2724548  161348   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分13秒   999    137442  186.00   37.00    0.00    0.00  223.00     3  77835.00      0.00 2719708  157724   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时27分14秒   999    137442  164.00   31.00    0.00    0.00  195.00     3  67740.00      0.00 2720908  154920   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
