Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分02秒   999     78226   32.00   11.00    0.00    0.00   43.00     2   1223.00      0.00 2675232  126704   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分03秒   999     78226  253.00   74.00    0.00    0.00  327.00     2  68543.00      0.00 2744824  178648   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分04秒   999     78226  292.00   85.00    0.00    0.00  377.00     2  79181.00      0.00 2744684  186152   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分05秒   999     78226  267.00  109.00    0.00    0.00  376.00     2   8535.00      0.00 2743244  185464   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分06秒   999     78226  270.00  107.00    0.00    0.00  377.00     2   8454.00      0.00 2743148  185328   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分07秒   999     78226  276.00  101.00    0.00    0.00  377.00     2   7437.00      0.00 2742824  184752   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分08秒   999     78226  264.00  114.00    0.00    0.00  378.00     2   6891.00      0.00 2741992  184864   0.57  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分09秒   999     78226  271.00  106.00    0.00    0.00  377.00     2   5315.00      0.00 2737376  180744   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分10秒   999     78226  267.00  110.00    0.00    0.00  377.00     2   5426.00      0.00 2734660  179028   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分11秒   999     78226  272.00  104.00    0.00    0.00  376.00     2   3731.00      0.00 2735364  178692   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分12秒   999     78226  262.00  116.00    0.00    0.00  378.00     2   2450.00      0.00 2736020  178480   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分13秒   999     78226  261.00  116.00    0.00    0.00  377.00     2   2642.00      0.00 2734996  178944   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分14秒   999     78226  268.00  109.00    0.00    0.00  377.00     2   1987.00      0.00 2733748  177856   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分15秒   999     78226  266.00  111.00    0.00    0.00  377.00     2   2027.00      0.00 2733012  177224   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分16秒   999     78226  267.00  111.00    0.00    0.00  378.00     2   1676.00      0.00 2731764  176784   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分17秒   999     78226  268.00  109.00    0.00    0.00  377.00     2   1807.00      0.00 2731620  176164   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时53分18秒   999     78226  270.00  103.00    0.00    0.00  373.00     2   1880.00      0.00 2731540  176612   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
