env,core,iter,bench,variant,value,unit
n90-vhe-noLSM-full,0,1,lat_syscall,null,0.1029,us
n90-vhe-noLSM-full,0,1,lat_syscall,read,0.1635,us
n90-vhe-noLSM-full,0,1,lat_syscall,write,0.1396,us
n90-vhe-noLSM-full,0,1,lat_syscall,stat,0.9538,us
n90-vhe-noLSM-full,0,1,lat_syscall,fstat,0.2303,us
n90-vhe-noLSM-full,0,1,lat_syscall,open,1.4940,us
n90-vhe-noLSM-full,0,1,lat_select,file_n10,0.2970,us
n90-vhe-noLSM-full,0,1,lat_select,file_n100,1.3733,us
n90-vhe-noLSM-full,0,1,lat_select,file_n250,3.1201,us
n90-vhe-noLSM-full,0,1,lat_select,file_n500,6.1567,us
n90-vhe-noLSM-full,0,1,lat_select,tcp_n10,0.3415,us
n90-vhe-noLSM-full,0,1,lat_select,tcp_n100,3.3168,us
n90-vhe-noLSM-full,0,1,lat_select,tcp_n250,8.2388,us
n90-vhe-noLSM-full,0,1,lat_select,tcp_n500,16.5827,us
n90-vhe-noLSM-full,0,1,lat_sig,install,0.1489,us
n90-vhe-noLSM-full,0,1,lat_sig,catch,0.9092,us
n90-vhe-noLSM-full,0,1,lat_sig,prot,0.1615,us
n90-vhe-noLSM-full,0,1,lat_pipe,rt,5.5577,us
n90-vhe-noLSM-full,0,1,lat_unix,rt,9.5721,us
n90-vhe-noLSM-full,0,1,lat_proc,fork,136.8659,us
n90-vhe-noLSM-full,0,1,lat_proc,exec,377.8966,us
n90-vhe-noLSM-full,0,1,lat_proc,shell,791.2143,us
n90-vhe-noLSM-full,0,1,lat_ops,integer_bit,0.39,ns
n90-vhe-noLSM-full,0,1,lat_ops,integer_add,0.28,ns
n90-vhe-noLSM-full,0,1,lat_ops,integer_mul,1.13,ns
n90-vhe-noLSM-full,0,1,lat_ops,integer_div,4.45,ns
n90-vhe-noLSM-full,0,1,lat_ops,integer_mod,4.61,ns
n90-vhe-noLSM-full,0,1,lat_ops,int64_bit,0.39,ns
n90-vhe-noLSM-full,0,1,lat_ops,uint64_add,0.28,ns
n90-vhe-noLSM-full,0,1,lat_ops,int64_mul,2.27,ns
n90-vhe-noLSM-full,0,1,lat_ops,int64_div,3.61,ns
n90-vhe-noLSM-full,0,1,lat_ops,int64_mod,5.73,ns
n90-vhe-noLSM-full,0,1,lat_ops,float_add,1.11,ns
n90-vhe-noLSM-full,0,1,lat_ops,float_mul,1.67,ns
n90-vhe-noLSM-full,0,1,lat_ops,float_div,4.45,ns
n90-vhe-noLSM-full,0,1,lat_ops,double_add,1.11,ns
n90-vhe-noLSM-full,0,1,lat_ops,double_mul,1.67,ns
n90-vhe-noLSM-full,0,1,lat_ops,double_div,6.67,ns
n90-vhe-noLSM-full,0,1,lat_ops,float_bogomflops,1.44,ns
n90-vhe-noLSM-full,0,1,lat_ops,double_bogomflops,2.80,ns
n90-vhe-noLSM-full,0,1,par_ops,integer_bit,2.78,parallel
n90-vhe-noLSM-full,0,1,par_ops,integer_add,1.69,parallel
n90-vhe-noLSM-full,0,1,par_ops,integer_mul,2.10,parallel
n90-vhe-noLSM-full,0,1,par_ops,integer_div,1.00,parallel
n90-vhe-noLSM-full,0,1,par_ops,integer_mod,1.31,parallel
n90-vhe-noLSM-full,0,1,par_ops,int64_bit,1.92,parallel
n90-vhe-noLSM-full,0,1,par_ops,int64_add,1.68,parallel
n90-vhe-noLSM-full,0,1,par_ops,int64_mul,1.38,parallel
n90-vhe-noLSM-full,0,1,par_ops,int64_div,1.00,parallel
n90-vhe-noLSM-full,0,1,par_ops,int64_mod,1.67,parallel
