Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分21秒   999     60645   63.00   15.00    0.00    0.00   78.00     0  15217.00      0.00 2742348  172584   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分22秒   999     60645  246.00   57.00    0.00    0.00  303.00     0  70563.00      0.00 2751720  180092   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分23秒   999     60645  264.00   70.00    0.00    0.00  334.00     0 108095.00      0.00 2750508  176932   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分24秒   999     60645  272.00   66.00    0.00    0.00  338.00     0 111954.00      0.00 2751048  173580   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分25秒   999     60645  268.00   59.00    0.00    0.00  327.00     0 100816.00      0.00 2747744  176116   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分26秒   999     60645  270.00   72.00    0.00    0.00  342.00     0 119278.00      0.00 2747104  174016   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分27秒   999     60645  274.00   63.00    0.00    0.00  337.00     0 126938.00      0.00 2752956  181700   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分28秒   999     60645  268.00   62.00    0.00    0.00  330.00     0 113612.00      0.00 2745872  181428   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分29秒   999     60645  266.00   69.00    0.00    0.00  335.00     0 109611.00      0.00 2749736  175444   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分30秒   999     60645  269.00   66.00    0.00    0.00  335.00     0 113558.00      0.00 2741564  174600   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分31秒   999     60645  257.00   72.00    0.00    0.00  329.00     0 112208.00      0.00 2750216  181140   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分32秒   999     60645  267.00   62.00    0.00    0.00  329.00     0 105574.00      0.00 2747980  174664   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分33秒   999     60645  275.00   62.00    0.00    0.00  337.00     0 109340.00      0.00 2757872  179588   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分34秒   999     60645  269.00   63.00    0.00    0.00  332.00     0 103409.00      0.00 2745856  180120   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分35秒   999     60645  268.32   64.36    0.00    0.00  332.67     0 105878.22      0.00 2751496  182388   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分36秒   999     60645  273.00   70.00    0.00    0.00  343.00     0 118176.00      0.00 2747504  174432   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分37秒   999     60645  277.00   62.00    0.00    0.00  339.00     0 117681.00      0.00 2746800  177080   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分38秒   999     60645  265.00   73.00    0.00    0.00  338.00     0 122903.00      0.00 2745020  179600   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分39秒   999     60645  262.00   68.00    0.00    0.00  330.00     0 120654.00      0.00 2746020  178580   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分40秒   999     60645  270.00   70.00    0.00    0.00  340.00     0 125063.00      0.00 2751344  177180   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分41秒   999     60645  267.00   70.00    0.00    0.00  337.00     0 112610.00      0.00 2744744  172028   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分42秒   999     60645  266.00   65.00    0.00    0.00  331.00     0 113886.00      0.00 2742404  175644   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分43秒   999     60645  269.00   70.00    0.00    0.00  339.00     0 122354.00      0.00 2750080  183504   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分44秒   999     60645  274.00   62.00    0.00    0.00  336.00     0 111187.00      0.00 2744568  174352   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分45秒   999     60645  265.00   65.00    0.00    0.00  330.00     0 102502.00      0.00 2747320  179036   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分46秒   999     60645  272.00   64.00    0.00    0.00  336.00     0 117992.00      0.00 2752460  181384   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分47秒   999     60645  279.00   58.00    0.00    0.00  337.00     0 114275.00      0.00 2748940  181424   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分48秒   999     60645  267.00   65.00    0.00    0.00  332.00     0 117395.00      0.00 2746776  181988   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分49秒   999     60645  261.00   66.00    0.00    0.00  327.00     0 113269.00      0.00 2755796  181540   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分50秒   999     60645  255.00   76.00    0.00    0.00  331.00     0 115069.00      0.00 2757124  177972   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分51秒   999     60645  277.00   57.00    0.00    0.00  334.00     0 109411.00      0.00 2752272  183140   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分52秒   999     60645  264.00   68.00    0.00    0.00  332.00     0  98890.00      0.00 2745352  179688   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分53秒   999     60645  276.00   57.00    0.00    0.00  333.00     0 104746.00      0.00 2754800  178836   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分54秒   999     60645  281.00   55.00    0.00    0.00  336.00     0  98013.00      0.00 2742424  175504   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分55秒   999     60645  266.00   66.00    0.00    0.00  332.00     0  98842.00      0.00 2755516  181280   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分56秒   999     60645  274.00   65.00    0.00    0.00  339.00     0  95465.00      0.00 2751372  180476   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分57秒   999     60645  271.00   66.00    0.00    0.00  337.00     0 104425.00      0.00 2742384  176492   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分58秒   999     60645  255.00   73.00    0.00    0.00  328.00     0  93397.00      0.00 2753104  178952   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时11分59秒   999     60645  271.00   63.00    0.00    0.00  334.00     0  92725.00      0.00 2749864  178324   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分00秒   999     60645  273.00   59.00    0.00    0.00  332.00     0  93657.00      0.00 2753916  179828   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分01秒   999     60645  271.00   58.00    0.00    0.00  329.00     0 101604.00      0.00 2757948  182220   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分02秒   999     60645  276.00   58.00    0.00    0.00  334.00     0  95948.00      0.00 2752364  175464   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分03秒   999     60645  266.00   65.00    0.00    0.00  331.00     0  98003.00      0.00 2755152  177952   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分04秒   999     60645  265.00   72.00    0.00    0.00  337.00     0  98747.00      0.00 2747800  177884   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分05秒   999     60645  267.00   62.00    0.00    0.00  329.00     0  96711.00      0.00 2747652  176736   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分06秒   999     60645  270.00   65.00    0.00    0.00  335.00     0 101060.00      0.00 2752220  177264   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分07秒   999     60645  273.00   61.00    0.00    0.00  334.00     0 102155.00      0.00 2755256  178952   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分08秒   999     60645  268.00   68.00    0.00    0.00  336.00     0  95476.00      0.00 2755764  182528   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分09秒   999     60645  269.00   56.00    0.00    0.00  325.00     0 101756.00      0.00 2751980  179360   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分10秒   999     60645  270.00   63.00    0.00    0.00  333.00     0 105322.00      0.00 2750164  180884   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分11秒   999     60645  265.00   64.00    0.00    0.00  329.00     0  95175.00      0.00 2750180  174868   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时12分12秒   999     60645  277.00   61.00    0.00    0.00  338.00     0 101885.00      0.00 2746344  178552   0.55  beam.smp

