Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分13秒   999    123809    3.00    1.00    0.00    0.00    4.00     2     41.00      0.00 2671156  118936   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分14秒   999    123809   59.00   17.00    0.00    0.00   76.00     2    378.00      0.00 2673204  119608   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分15秒   999    123809   47.00   10.00    0.00    0.00   57.00     2     13.00      0.00 2671668  119236   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分16秒   999    123809   45.00   10.00    0.00    0.00   55.00     2     18.00      0.00 2671668  119236   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分17秒   999    123809   44.00   12.00    0.00    0.00   56.00     2     19.00      0.00 2671668  119236   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分18秒   999    123809   43.00   13.00    0.00    0.00   56.00     2    205.00      0.00 2671924  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分19秒   999    123809   45.00   10.00    0.00    0.00   55.00     2      4.00      0.00 2671924  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分20秒   999    123809   45.00   10.00    0.00    0.00   55.00     2      0.00      0.00 2671924  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分21秒   999    123809   48.00    6.00    0.00    0.00   54.00     2     15.00      0.00 2671924  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分22秒   999    123809   44.00   12.00    0.00    0.00   56.00     2      0.00      0.00 2671924  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分23秒   999    123809   43.00   12.00    0.00    0.00   55.00     2     26.00      0.00 2671668  119444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分24秒   999    123809   46.00    9.00    0.00    0.00   55.00     2      6.00      0.00 2671668  119444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分25秒   999    123809   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2671668  119444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分26秒   999    123809   43.00   13.00    0.00    0.00   56.00     2      0.00      0.00 2671668  119444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分27秒   999    123809   38.00   17.00    0.00    0.00   55.00     2     20.00      0.00 2672180  119444   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分28秒   999    123809   43.00   11.00    0.00    0.00   54.00     2     39.00      0.00 2672180  119572   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时38分29秒   999    123809   35.00   18.00    0.00    0.00   53.00     2      0.00      0.00 2672180  119572   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
