Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分05秒   999    110380   33.00   10.00    0.00    0.00   43.00     1   1104.00      0.00 2675156  121544   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分06秒   999    110380  286.00   83.00    0.00    0.00  369.00     1  66550.00      0.00 2725304  162324   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分07秒   999    110380  271.00  107.00    0.00    0.00  378.00     1  32343.00      0.00 2721556  159692   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分08秒   999    110380  274.00  102.00    0.00    0.00  376.00     1  11549.00      0.00 2721584  160364   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分09秒   999    110380  256.00  120.00    0.00    0.00  376.00     1   6866.00      0.00 2719824  158712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分10秒   999    110380  274.00  103.00    0.00    0.00  377.00     1   4423.00      0.00 2720068  159732   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分11秒   999    110380  267.00  109.00    0.00    0.00  376.00     1   3425.00      0.00 2719688  158868   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分12秒   999    110380  268.00  110.00    0.00    0.00  378.00     1   2648.00      0.00 2716692  157780   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分13秒   999    110380  275.00  101.00    0.00    0.00  376.00     1   3369.00      0.00 2717620  158164   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分14秒   999    110380  269.00  108.00    0.00    0.00  377.00     1   3037.00      0.00 2718036  158584   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分15秒   999    110380  275.00  102.00    0.00    0.00  377.00     1   2972.00      0.00 2717428  158476   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分16秒   999    110380  275.00  101.00    0.00    0.00  376.00     1   1591.00      0.00 2716340  157504   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分17秒   999    110380  276.00  102.00    0.00    0.00  378.00     1   3187.00      0.00 2717316  157304   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分18秒   999    110380  268.00  109.00    0.00    0.00  377.00     1   3321.00      0.00 2717316  157556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分19秒   999    110380  262.00  115.00    0.00    0.00  377.00     1   3750.00      0.00 2716660  157732   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分20秒   999    110380  260.00  117.00    0.00    0.00  377.00     1   1987.00      0.00 2717028  158216   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时27分21秒   999    110380  268.00  107.00    0.00    0.00  375.00     1   1111.00      0.00 2717300  158160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
