Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分19秒   999    139501   54.00   13.00    0.00    0.00   67.00     2   1780.00      0.00 2679004  128164   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分20秒   999    139501  183.00   30.00    0.00    0.00  213.00     2  49121.00      0.00 2707860  148700   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分21秒   999    139501  180.00   32.00    0.00    0.00  212.00     2  77543.00      0.00 2728832  165532   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分22秒   999    139501  170.00   39.00    0.00    0.00  209.00     2  74868.00      0.00 2723608  161796   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分23秒   999    139501  176.00   35.00    0.00    0.00  211.00     2  76493.00      0.00 2724396  162256   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分24秒   999    139501  172.00   37.00    0.00    0.00  209.00     2  75162.00      0.00 2724584  160732   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分25秒   999    139501  177.00   35.00    0.00    0.00  212.00     2  81339.00      0.00 2724624  160316   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分26秒   999    139501  166.00   42.00    0.00    0.00  208.00     2  83110.00      0.00 2724616  159488   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分27秒   999    139501  174.00   39.00    0.00    0.00  213.00     2  79994.00      0.00 2722244  160360   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分28秒   999    139501  173.00   36.00    0.00    0.00  209.00     2  79340.00      0.00 2716772  157840   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分29秒   999    139501  173.00   37.00    0.00    0.00  210.00     2  86254.00      0.00 2730796  167704   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分30秒   999    139501  180.00   29.00    0.00    0.00  209.00     2  78428.00      0.00 2723540  163764   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分31秒   999    139501  175.00   36.00    0.00    0.00  211.00     2  85864.00      0.00 2720876  159336   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分32秒   999    139501  175.00   38.00    0.00    0.00  213.00     2  82781.00      0.00 2720488  160776   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分33秒   999    139501  171.00   44.00    0.00    0.00  215.00     2  80682.00      0.00 2726660  164620   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分34秒   999    139501  177.00   36.00    0.00    0.00  213.00     2  79533.00      0.00 2727068  165196   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时04分35秒   999    139501  171.00   41.00    0.00    0.00  212.00     2  77959.00      0.00 2718236  158744   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
