id,time (s),published (msg/s),returned (msg/s),confirmed (msg/s),nacked (msg/s),received (msg/s),min consumer latency (µs),median consumer latency (µs),75th p. consumer latency (µs),95th p. consumer latency (µs),99th p. consumer latency (µs),min confirm latency (µs),median confirm latency (µs),75th p. confirm latency (µs),95th p. confirm latency (µs),99th p. confirm latency (µs)
q3-rate50,1.001,21295,,21287,0,21288,121,1438,4449,23139,35253,169,1512,4275,18670,35720
q3-rate50,2.000,26997,,27000,0,27005,121,376,889,13072,17215,223,583,1052,16229,24417
q3-rate50,3.000,24010,,23992,0,23994,126,499,643,823,943,203,725,828,949,1063
q3-rate50,4.000,24016,,24036,0,24032,116,426,593,803,1002,216,681,800,967,1310
q3-rate50,5.000,24014,,23993,0,23995,119,433,596,824,989,216,682,795,960,1182
q3-rate50,6.000,23997,,24003,0,24004,119,413,579,751,857,222,648,766,930,1104
q3-rate50,7.000,24028,,24020,0,24023,136,524,676,838,922,266,728,834,972,1064
q3-rate50,8.000,24014,,24041,0,24031,112,460,604,789,935,199,674,790,952,1126
q3-rate50,9.000,24019,,23995,0,24001,114,408,559,778,926,235,612,748,928,1060
q3-rate50,10.000,23990,,24002,0,24005,121,449,625,796,919,258,674,803,981,1297
q3-rate50,11.000,24025,,24030,0,24023,121,460,621,801,1102,210,689,795,962,1860
q3-rate50,12.000,24008,,23990,0,23999,112,490,642,813,941,236,709,811,979,1126
q3-rate50,13.000,24017,,24042,0,24031,116,461,633,819,1022,281,707,818,968,1213
q3-rate50,14.000,24008,,23987,0,23998,121,531,658,819,935,278,739,830,952,1048
q3-rate50,15.000,24008,,24004,0,24004,120,403,569,795,1005,206,648,761,927,1207
q3-rate50,16.000,24015,,24035,0,24029,135,512,668,825,897,295,735,836,953,1052
q3-rate50,17.000,24000,,24001,0,24000,143,514,651,843,1485,263,727,827,985,1854
q3-rate50,18.000,24033,,24018,0,24021,143,498,646,804,888,315,729,829,953,1082
q3-rate50,19.000,24023,,24039,0,24035,120,510,666,839,1113,287,730,831,969,1270
q3-rate50,20.000,24025,,24017,0,24019,132,492,654,815,919,248,707,827,965,1068
q3-rate50,21.000,24012,,24002,0,24001,118,515,679,834,989,274,736,832,969,1088
q3-rate50,22.000,24004,,23997,0,24010,114,454,601,787,2340,205,681,793,964,2394
q3-rate50,23.000,24031,,24031,0,24015,113,467,626,814,939,239,695,804,969,1115
q3-rate50,24.000,23988,,23999,0,24002,123,496,656,804,963,277,705,819,956,1156
q3-rate50,25.000,23995,,24007,0,24003,119,507,660,836,1246,284,711,816,960,1107
q3-rate50,26.000,24034,,24020,0,24023,110,514,651,834,1104,317,727,825,974,1283
q3-rate50,27.000,23992,,24011,0,24008,126,518,668,821,948,296,720,827,973,1213
q3-rate50,28.000,24015,,23993,0,23998,125,491,647,820,955,250,733,832,955,1665
q3-rate50,29.000,24015,,24026,0,24030,108,499,648,814,904,219,709,813,957,1078
q3-rate50,30.000,24025,,24036,0,24027,127,497,651,836,992,302,727,834,968,1572
q3-rate50,31.000,24001,,24001,0,24001,132,500,648,823,929,282,730,823,942,1042
q3-rate50,32.000,24015,,23991,0,24003,133,506,661,845,971,277,721,823,951,1256
q3-rate50,33.000,23993,,24006,0,24003,105,504,655,820,926,226,723,824,942,1064
q3-rate50,34.000,24031,,24028,0,24019,128,529,658,824,903,302,730,837,951,1145
q3-rate50,35.000,24025,,24018,0,24027,124,519,656,840,947,271,729,823,958,1071
q3-rate50,36.000,23996,,24006,0,24006,111,513,672,835,927,278,727,811,961,1055
q3-rate50,37.000,24000,,24007,0,24002,132,533,674,859,1017,280,732,837,974,1408
q3-rate50,38.000,24044,,24023,0,24021,125,518,663,829,973,291,725,827,973,1090
q3-rate50,39.000,23983,,24008,0,24006,134,513,656,841,934,290,719,817,948,1060
q3-rate50,40.000,24017,,23991,0,23999,123,497,656,820,949,269,723,821,949,1087
q3-rate50,41.000,24032,,24032,0,24024,120,519,654,833,977,293,717,826,979,1244
q3-rate50,42.000,23997,,23995,0,23999,121,538,687,849,975,279,742,838,970,1103
