Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分39秒   999     52010   20.00    9.00    0.00    0.00   29.00     2   1328.00      0.00 2675732  123656   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分40秒   999     52010  220.00   86.00    0.00    0.00  306.00     2  23619.00      0.00 2715676  155308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分41秒   999     52010  237.00   95.00    0.00    0.00  332.00     2   8512.00      0.00 2716288  156120   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分42秒   999     52010  229.00   99.00    0.00    0.00  328.00     2   4727.00      0.00 2715904  156416   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分43秒   999     52010  218.00  111.00    0.00    0.00  329.00     2   5330.00      0.00 2716608  156680   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分44秒   999     52010  222.00  106.00    0.00    0.00  328.00     2   4308.00      0.00 2716512  156724   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分45秒   999     52010  216.00  110.00    0.00    0.00  326.00     2   2303.00      0.00 2716880  156728   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分46秒   999     52010  230.00   96.00    0.00    0.00  326.00     2   2413.00      0.00 2718416  158120   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分47秒   999     52010  213.00  110.00    0.00    0.00  323.00     2   2165.00      0.00 2717392  156792   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分48秒   999     52010  220.00  108.00    0.00    0.00  328.00     2   2757.00      0.00 2717664  157416   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分49秒   999     52010  227.00   95.00    0.00    0.00  322.00     2   2254.00      0.00 2716544  157280   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分50秒   999     52010  217.00  105.00    0.00    0.00  322.00     2   1480.00      0.00 2718080  158364   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分51秒   999     52010  230.00   97.00    0.00    0.00  327.00     2   1558.00      0.00 2718080  158164   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分52秒   999     52010  216.00  107.00    0.00    0.00  323.00     2   1691.00      0.00 2717568  158112   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分53秒   999     52010  227.00  100.00    0.00    0.00  327.00     2   1300.00      0.00 2717568  157556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分54秒   999     52010  233.00   93.00    0.00    0.00  326.00     2   1366.00      0.00 2718080  157732   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时05分55秒   999     52010  221.00  102.00    0.00    0.00  323.00     2   1014.00      0.00 2717568  157988   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
