Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分26秒   999     82644   22.00    8.00    0.00    0.00   30.00     3   1123.00      0.00 2674964  119028   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分27秒   999     82644  223.00   83.00    0.00    0.00  306.00     3  33730.00      0.00 2716860  149596   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分28秒   999     82644  213.00  119.00    0.00    0.00  332.00     3   7820.00      0.00 2716124  148868   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分29秒   999     82644  224.00  102.00    0.00    0.00  326.00     3   5042.00      0.00 2715980  148584   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分30秒   999     82644  218.00  106.00    0.00    0.00  324.00     3   4145.00      0.00 2714848  148324   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分31秒   999     82644  233.00   95.00    0.00    0.00  328.00     3   4051.00      0.00 2715728  149344   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分32秒   999     82644  216.00  110.00    0.00    0.00  326.00     3   3661.00      0.00 2714416  148296   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分33秒   999     82644  223.00  104.00    0.00    0.00  327.00     3   2367.00      0.00 2716464  149856   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分34秒   999     82644  216.00  111.00    0.00    0.00  327.00     3   2348.00      0.00 2716100  149640   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分35秒   999     82644  218.00  109.00    0.00    0.00  327.00     3   2175.00      0.00 2715076  149956   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分36秒   999     82644  218.00  111.00    0.00    0.00  329.00     3   1978.00      0.00 2716468  150796   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分37秒   999     82644  225.00  107.00    0.00    0.00  332.00     3   2222.00      0.00 2715444  150148   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分38秒   999     82644  221.00  109.00    0.00    0.00  330.00     3   2003.00      0.00 2714932  149364   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分39秒   999     82644  225.00  107.00    0.00    0.00  332.00     3   2527.00      0.00 2715596  150152   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分40秒   999     82644  226.00  101.00    0.00    0.00  327.00     3   1683.00      0.00 2715084  149392   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分41秒   999     82644  226.00  101.00    0.00    0.00  327.00     3   1546.00      0.00 2715452  150300   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时41分42秒   999     82644  218.00  106.00    0.00    0.00  324.00     3   1616.00      0.00 2716844  151648   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
