Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分02秒   999    127894    2.00    1.00    0.00    0.00    3.00     2    128.00      0.00 2668756  119528   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分03秒   999    127894   63.00   12.00    0.00    0.00   75.00     2    295.00      0.00 2670804  120552   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分04秒   999    127894   42.00   14.00    0.00    0.00   56.00     2      0.00      0.00 2669780  119968   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分05秒   999    127894   46.00   10.00    0.00    0.00   56.00     2     21.00      0.00 2669268  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分06秒   999    127894   42.00   14.00    0.00    0.00   56.00     2     31.00      0.00 2669268  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分07秒   999    127894   42.00   15.00    0.00    0.00   57.00     2     43.00      0.00 2669268  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分08秒   999    127894   44.00   12.00    0.00    0.00   56.00     2      0.00      0.00 2668756  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分09秒   999    127894   45.00   12.00    0.00    0.00   57.00     2     11.00      0.00 2668756  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分10秒   999    127894   44.00   12.00    0.00    0.00   56.00     2     11.00      0.00 2668756  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分11秒   999    127894   45.00   10.00    0.00    0.00   55.00     2     11.00      0.00 2668756  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分12秒   999    127894   44.00   14.00    0.00    0.00   58.00     2     56.00      0.00 2669268  119704   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分13秒   999    127894   41.00   14.00    0.00    0.00   55.00     2     23.00      0.00 2669268  119832   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分14秒   999    127894   40.00   16.00    0.00    0.00   56.00     2     34.00      0.00 2669268  119832   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分15秒   999    127894   45.00   11.00    0.00    0.00   56.00     2     33.00      0.00 2669268  119832   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分16秒   999    127894   46.00   10.00    0.00    0.00   56.00     2     41.00      0.00 2669268  119832   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分17秒   999    127894   45.00   12.00    0.00    0.00   57.00     2     71.00      0.00 2669780  119960   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时42分18秒   999    127894   42.00   14.00    0.00    0.00   56.00     2     27.00      0.00 2669780  119960   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
