Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分13秒   999     80675   16.00    7.00    0.00    0.00   23.00     1   1173.00      0.00 2674308  120072   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分14秒   999     80675  241.00   99.00    0.00    0.00  340.00     1  11834.00      0.00 2712932  148744   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分15秒   999     80675  247.00  102.00    0.00    0.00  349.00     1   2142.00      0.00 2712296  147916   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分16秒   999     80675  231.00  109.00    0.00    0.00  340.00     1   1361.00      0.00 2712296  147480   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分17秒   999     80675  220.00  115.00    0.00    0.00  335.00     1   1618.00      0.00 2711784  147596   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分18秒   999     80675  235.00  102.00    0.00    0.00  337.00     1   1442.00      0.00 2711784  148144   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分19秒   999     80675  236.00  106.00    0.00    0.00  342.00     1   1061.00      0.00 2712296  148344   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分20秒   999     80675  223.00  116.00    0.00    0.00  339.00     1   1413.00      0.00 2711420  148432   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分21秒   999     80675  227.00  100.00    0.00    0.00  327.00     1    733.00      0.00 2709884  147348   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分22秒   999     80675  224.00  102.00    0.00    0.00  326.00     1    667.00      0.00 2710908  147900   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分23秒   999     80675  223.00  109.00    0.00    0.00  332.00     1   1492.00      0.00 2711788  147812   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分24秒   999     80675  225.00  110.00    0.00    0.00  335.00     1    923.00      0.00 2711936  148716   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分25秒   999     80675  235.00  103.00    0.00    0.00  338.00     1   1426.00      0.00 2712704  149220   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分26秒   999     80675  225.00  105.00    0.00    0.00  330.00     1   1157.00      0.00 2712960  148520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分27秒   999     80675  229.00  104.00    0.00    0.00  333.00     1   1330.00      0.00 2711936  148288   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分28秒   999     80675  235.00   94.00    0.00    0.00  329.00     1   1119.00      0.00 2712448  148448   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时35分29秒   999     80675  238.00   99.00    0.00    0.00  337.00     1   1419.00      0.00 2712960  148552   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
