Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分38秒   999    134535    2.00    2.00    0.00    0.00    4.00     2     47.00      0.00 2671356  120500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分39秒   999    134535   59.00   16.00    0.00    0.00   75.00     2    314.00      0.00 2672748  121024   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分40秒   999    134535   46.00   14.00    0.00    0.00   60.00     2      0.00      0.00 2670772  120648   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分41秒   999    134535   42.00   13.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分42秒   999    134535   45.00   10.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分43秒   999    134535   46.00   10.00    0.00    0.00   56.00     2     10.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分44秒   999    134535   46.00    9.00    0.00    0.00   55.00     2      1.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分45秒   999    134535   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分46秒   999    134535   43.00   12.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分47秒   999    134535   44.00   11.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分48秒   999    134535   42.00   13.00    0.00    0.00   55.00     2      2.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分49秒   999    134535   43.00   12.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分50秒   999    134535   42.00   12.00    0.00    0.00   54.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分51秒   999    134535   42.00   13.00    0.00    0.00   55.00     2      0.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分52秒   999    134535   41.00   13.00    0.00    0.00   54.00     2     18.00      0.00 2670260  120472   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分53秒   999    134535   45.00   11.00    0.00    0.00   56.00     2     26.00      0.00 2670772  120600   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时30分54秒   999    134535   44.00   10.00    0.00    0.00   54.00     2      0.00      0.00 2670772  120600   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
