Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分01秒   999     90030   12.00    3.00    0.00    0.00   15.00     1    787.00      0.00 2671484  118144   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分02秒   999     90030  265.00   77.00    0.00    0.00  342.00     1  60177.00      0.00 2736780  164224   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分03秒   999     90030  283.00   98.00    0.00    0.00  381.00     1  79233.00      0.00 2716952  148376   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分04秒   999     90030  262.38  111.88    0.00    0.00  374.26     1   7188.12      0.00 2714524  147888   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分05秒   999     90030  266.00  111.00    0.00    0.00  377.00     1   3426.00      0.00 2713036  146472   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分06秒   999     90030  264.00  115.00    0.00    0.00  379.00     1   2792.00      0.00 2712168  147160   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分07秒   999     90030  273.00  105.00    0.00    0.00  378.00     1   1968.00      0.00 2712504  147668   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分08秒   999     90030  275.00  102.00    0.00    0.00  377.00     1   1961.00      0.00 2712632  147272   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分09秒   999     90030  265.00  112.00    0.00    0.00  377.00     1    945.00      0.00 2711512  147288   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分10秒   999     90030  263.00  113.00    0.00    0.00  376.00     1   1618.00      0.00 2712392  146716   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分11秒   999     90030  262.00  118.00    0.00    0.00  380.00     1   1477.00      0.00 2711816  147380   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分12秒   999     90030  270.00  108.00    0.00    0.00  378.00     1   1985.00      0.00 2711304  147140   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分13秒   999     90030  268.00  109.00    0.00    0.00  377.00     1   1333.00      0.00 2710936  147052   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分14秒   999     90030  273.00  105.00    0.00    0.00  378.00     1   1500.00      0.00 2712472  148292   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分15秒   999     90030  272.00  105.00    0.00    0.00  377.00     1   2620.00      0.00 2711184  147400   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分16秒   999     90030  269.00  109.00    0.00    0.00  378.00     1    674.00      0.00 2710816  147408   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时55分17秒   999     90030  273.00  105.00    0.00    0.00  378.00     1    841.00      0.00 2709792  146692   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
