Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分29秒   999     86794   32.00   13.00    0.00    0.00   45.00     1   1359.00      0.00 2673648  120436   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分30秒   999     86794  276.00   93.00    0.00    0.00  369.00     1  52374.00      0.00 2710268  148216   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分31秒   999     86794  270.00  106.00    0.00    0.00  376.00     1   9049.00      0.00 2709408  147808   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分32秒   999     86794  271.00  108.00    0.00    0.00  379.00     1   5911.00      0.00 2707952  146488   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分33秒   999     86794  278.00   97.00    0.00    0.00  375.00     1   5032.00      0.00 2708016  147160   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分34秒   999     86794  274.00  104.00    0.00    0.00  378.00     1   2772.00      0.00 2709408  147660   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分35秒   999     86794  280.00   97.00    0.00    0.00  377.00     1   1810.00      0.00 2710192  148312   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分36秒   999     86794  273.00  106.00    0.00    0.00  379.00     1   1519.00      0.00 2709680  148140   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分37秒   999     86794  262.00  115.00    0.00    0.00  377.00     1   1656.00      0.00 2709680  147968   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分38秒   999     86794  272.00  104.00    0.00    0.00  376.00     1   1683.00      0.00 2709680  148372   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分39秒   999     86794  261.00  118.00    0.00    0.00  379.00     1   1609.00      0.00 2708656  147264   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分40秒   999     86794  274.00  103.00    0.00    0.00  377.00     1   2193.00      0.00 2709828  148676   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分41秒   999     86794  275.00  103.00    0.00    0.00  378.00     1   1122.00      0.00 2710340  149104   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分42秒   999     86794  263.00  113.00    0.00    0.00  376.00     1   1575.00      0.00 2709828  148900   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分43秒   999     86794  276.00  104.00    0.00    0.00  380.00     1   1240.00      0.00 2709316  148568   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分44秒   999     86794  262.00  114.00    0.00    0.00  376.00     1    986.00      0.00 2710340  149784   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时31分45秒   999     86794  280.00   98.00    0.00    0.00  378.00     1   1303.00      0.00 2710340  149028   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
