Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分42秒   999     75306   30.00   14.00    0.00    0.00   44.00     2   1256.00      0.00 2679524  124204   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分43秒   999     75306  263.00   93.00    0.00    0.00  356.00     2  48568.00      0.00 2727568  160496   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分44秒   999     75306  273.00  104.00    0.00    0.00  377.00     2  19737.00      0.00 2714384  155556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分45秒   999     75306  272.00  105.00    0.00    0.00  377.00     2   2693.00      0.00 2714304  155328   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分46秒   999     75306  265.00  105.00    0.00    0.00  370.00     2   4517.00      0.00 2714176  155560   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分47秒   999     75306  278.00   94.00    0.00    0.00  372.00     2   3078.00      0.00 2714724  156568   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分48秒   999     75306  277.00  101.00    0.00    0.00  378.00     2    897.00      0.00 2712596  155476   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分49秒   999     75306  265.00  113.00    0.00    0.00  378.00     2    958.00      0.00 2713556  156516   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分50秒   999     75306  269.00  107.00    0.00    0.00  376.00     2   1335.00      0.00 2713556  156332   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分51秒   999     75306  271.00  106.00    0.00    0.00  377.00     2    810.00      0.00 2713044  156184   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分52秒   999     75306  264.00  113.00    0.00    0.00  377.00     2   1455.00      0.00 2714068  157004   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分53秒   999     75306  264.00  112.00    0.00    0.00  376.00     2    864.00      0.00 2713556  156528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分54秒   999     75306  268.00  109.00    0.00    0.00  377.00     2    379.00      0.00 2713316  156420   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分55秒   999     75306  274.00  102.00    0.00    0.00  376.00     2    686.00      0.00 2714340  157124   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分56秒   999     75306  266.00  111.00    0.00    0.00  377.00     2    726.00      0.00 2714340  157448   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分57秒   999     75306  271.00  106.00    0.00    0.00  377.00     2    823.00      0.00 2713828  157340   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时42分58秒   999     75306  276.00  100.00    0.00    0.00  376.00     2    620.00      0.00 2713828  157312   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
