id: q3-rate85, starting consumer #0
id: q3-rate85, starting consumer #0, channel #0
id: q3-rate85, starting consumer #1
id: q3-rate85, starting consumer #1, channel #0
id: q3-rate85, starting consumer #2
id: q3-rate85, starting consumer #2, channel #0
id: q3-rate85, starting consumer #3
id: q3-rate85, starting consumer #3, channel #0
id: q3-rate85, starting consumer #4
id: q3-rate85, starting consumer #4, channel #0
id: q3-rate85, starting consumer #5
id: q3-rate85, starting consumer #5, channel #0
id: q3-rate85, starting consumer #6
id: q3-rate85, starting consumer #6, channel #0
id: q3-rate85, starting consumer #7
id: q3-rate85, starting consumer #7, channel #0
id: q3-rate85, starting producer #0
id: q3-rate85, starting producer #0, channel #0
id: q3-rate85, starting producer #1
id: q3-rate85, starting producer #1, channel #0
id: q3-rate85, starting producer #2
id: q3-rate85, starting producer #2, channel #0
id: q3-rate85, starting producer #3
id: q3-rate85, starting producer #3, channel #0
id: q3-rate85, starting producer #4
id: q3-rate85, starting producer #4, channel #0
id: q3-rate85, starting producer #5
id: q3-rate85, starting producer #5, channel #0
id: q3-rate85, starting producer #6
id: q3-rate85, starting producer #6, channel #0
id: q3-rate85, starting producer #7
id: q3-rate85, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/19 01:15:31  34769 msg/s  33128 msg/s      0 msg/s  33301 msg/s 133/4980/14511/36036/61070/63236 µs 201/4501/15441/41832/53550/74821 µs
2026/07/19 01:15:32  47465 msg/s  49062 msg/s      0 msg/s  48907 msg/s 343/13528/37874/109879/159307/176862 µs 602/10172/34030/71216/88704/101712 µs
2026/07/19 01:15:33  40818 msg/s  40798 msg/s      0 msg/s  40794 msg/s 265/1104/1445/2216/4068/7273 µs 461/1593/2022/2797/5307/7980 µs
2026/07/19 01:15:34  40854 msg/s  40845 msg/s      0 msg/s  40866 msg/s 200/1097/1514/2433/3775/7091 µs 383/1623/2050/3135/4505/7882 µs
2026/07/19 01:15:35  40856 msg/s  40884 msg/s      0 msg/s  40859 msg/s 182/1085/1448/2183/3035/6184 µs 494/1620/2042/2949/3720/5539 µs
2026/07/19 01:15:36  40823 msg/s  40817 msg/s      0 msg/s  40826 msg/s 261/1085/1500/4155/14640/27183 µs 437/1570/2104/4057/15025/36170 µs
2026/07/19 01:15:37  40848 msg/s  40873 msg/s      0 msg/s  40860 msg/s 252/1069/1457/2240/4508/8400 µs 532/1607/2005/3030/4798/8603 µs
2026/07/19 01:15:38  40812 msg/s  40795 msg/s      0 msg/s  40797 msg/s 219/1094/1398/2070/3150/6117 µs 480/1586/1961/2748/4520/7663 µs
2026/07/19 01:15:39  40813 msg/s  40801 msg/s      0 msg/s  40823 msg/s 292/1092/1395/2127/2726/4191 µs 489/1553/1961/2737/3648/5234 µs
2026/07/19 01:15:40  40818 msg/s  40829 msg/s      0 msg/s  40818 msg/s 217/1033/1378/2114/4691/6736 µs 450/1494/1949/2846/5687/8673 µs
2026/07/19 01:15:41  40810 msg/s  40809 msg/s      0 msg/s  40811 msg/s 205/1017/1328/2052/2790/7516 µs 456/1458/1875/2900/3852/4752 µs
2026/07/19 01:15:42  40867 msg/s  40861 msg/s      0 msg/s  40857 msg/s 221/1089/1432/2250/3791/6113 µs 539/1568/1991/2757/4011/6871 µs
2026/07/19 01:15:43  40806 msg/s  40811 msg/s      0 msg/s  40822 msg/s 225/1033/1378/2094/2797/5762 µs 431/1493/1936/2868/4614/7183 µs
2026/07/19 01:15:44  40828 msg/s  40826 msg/s      0 msg/s  40812 msg/s 189/1020/1357/2079/2735/5425 µs 370/1543/1926/2706/3876/5394 µs
2026/07/19 01:15:45  40844 msg/s  40835 msg/s      0 msg/s  40845 msg/s 233/1031/1337/2086/3625/7136 µs 531/1518/1964/2915/4090/7882 µs
2026/07/19 01:15:46  40742 msg/s  40741 msg/s      0 msg/s  40707 msg/s 228/957/1244/1888/2463/5895 µs 426/1422/1886/2652/3980/7978 µs
2026/07/19 01:15:47  40935 msg/s  40948 msg/s      0 msg/s  40974 msg/s 325/1042/1370/1994/2938/4121 µs 496/1564/2005/2882/4037/6237 µs
2026/07/19 01:15:48  40819 msg/s  40819 msg/s      0 msg/s  40826 msg/s 205/1003/1314/2051/4154/6558 µs 404/1452/1911/3138/4931/8533 µs
2026/07/19 01:15:49  40855 msg/s  40866 msg/s      0 msg/s  40862 msg/s 215/1020/1341/2020/3187/6562 µs 440/1505/1926/2723/5903/8665 µs
