Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分28秒   999     55114    4.00    1.00    0.00    0.00    5.00     1     45.00      0.00 2669636  119292   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分29秒   999     55114  224.00   66.00    0.00    0.00  290.00     1  31227.00      0.00 2718844  154376   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分30秒   999     55114  233.00  111.00    0.00    0.00  344.00     1  12986.00      0.00 2714264  151940   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分31秒   999     55114  234.00  105.00    0.00    0.00  339.00     1   5333.00      0.00 2715320  153076   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分32秒   999     55114  231.00  100.00    0.00    0.00  331.00     1   3592.00      0.00 2715320  153328   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分33秒   999     55114  232.00  103.00    0.00    0.00  335.00     1   3450.00      0.00 2714568  152388   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分34秒   999     55114  222.00  109.00    0.00    0.00  331.00     1   3636.00      0.00 2714936  152440   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分35秒   999     55114  226.00  107.00    0.00    0.00  333.00     1   4355.00      0.00 2715596  153912   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分36秒   999     55114  221.00  107.00    0.00    0.00  328.00     1   2799.00      0.00 2715596  153152   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分37秒   999     55114  214.00  117.00    0.00    0.00  331.00     1   2497.00      0.00 2715232  152856   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分38秒   999     55114  232.00   99.00    0.00    0.00  331.00     1   2452.00      0.00 2715456  153804   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分39秒   999     55114  228.00  105.00    0.00    0.00  333.00     1   1320.00      0.00 2714432  153592   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分40秒   999     55114  231.00   97.00    0.00    0.00  328.00     1   1330.00      0.00 2716480  154604   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分41秒   999     55114  220.00  108.00    0.00    0.00  328.00     1   1790.00      0.00 2715456  153596   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分42秒   999     55114  224.00  105.00    0.00    0.00  329.00     1   1498.00      0.00 2715968  153988   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分43秒   999     55114  221.00  107.00    0.00    0.00  328.00     1   1982.00      0.00 2715456  154184   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时09分44秒   999     55114  224.00  107.00    0.00    0.00  331.00     1   1551.00      0.00 2715312  153540   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
