Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分16秒   999    130258    3.00    1.00    0.00    0.00    4.00     0    127.00      0.00 2668696  117596   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分17秒   999    130258   60.00   17.00    0.00    0.00   77.00     0    207.00      0.00 2669720  117852   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分18秒   999    130258   44.00   14.00    0.00    0.00   58.00     0     30.00      0.00 2669208  117724   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分19秒   999    130258   43.00   13.00    0.00    0.00   56.00     0     69.00      0.00 2669208  117852   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分20秒   999    130258   45.00   12.00    0.00    0.00   57.00     0     36.00      0.00 2669208  117724   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分21秒   999    130258   46.00   11.00    0.00    0.00   57.00     0    101.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分22秒   999    130258   43.00   13.00    0.00    0.00   56.00     0      7.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分23秒   999    130258   46.00   10.00    0.00    0.00   56.00     0      0.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分24秒   999    130258   43.00   14.00    0.00    0.00   57.00     0      9.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分25秒   999    130258   46.00    9.00    0.00    0.00   55.00     0      3.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分26秒   999    130258   42.00   15.00    0.00    0.00   57.00     0     21.00      0.00 2669208  118108   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分27秒   999    130258   45.00   11.00    0.00    0.00   56.00     0     30.00      0.00 2669208  118236   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分28秒   999    130258   42.00   15.00    0.00    0.00   57.00     0      0.00      0.00 2669208  118236   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分29秒   999    130258   44.00   12.00    0.00    0.00   56.00     0      0.00      0.00 2669208  118236   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分30秒   999    130258   45.00   12.00    0.00    0.00   57.00     0     10.00      0.00 2669720  118236   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分31秒   999    130258   48.00    8.00    0.00    0.00   56.00     0     30.00      0.00 2669720  118364   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时34分32秒   999    130258   43.00   13.00    0.00    0.00   56.00     0      2.00      0.00 2669720  118364   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
